s2orc_paper_id;len_paragraph;IT;DB;ERQ;SO;SF;MO;IT_0_17;IT_17_34;IT_34_50;IT_50_67;IT_67_84;IT_84_100;DB_0_17;DB_17_34;DB_34_50;DB_50_67;DB_67_84;DB_84_100;ERQ_0_17;ERQ_17_34;ERQ_34_50;ERQ_50_67;ERQ_67_84;ERQ_84_100;SO_0_17;SO_17_34;SO_34_50;SO_50_67;SO_67_84;SO_84_100;SF_0_17;SF_17_34;SF_34_50;SF_50_67;SF_67_84;SF_84_100;MO_0_17;MO_17_34;MO_34_50;MO_50_67;MO_67_84;MO_84_100
54569154;6;0.17;0.44;0;0.17;0;0;0.17;0;0;0;0;0;0;0.11;0;0.11;0.11;0.11;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7917641;9;0.11;0.25;0.11;0.22;0;0.11;0.11;0;0;0;0;0;0;0.18;0.07;0;0;0;0;0;0;0.11;0;0;0;0;0;0.07;0.11;0.04;0;0;0;0;0;0;0;0;0;0;0;0.11
206372071;8;0.12;0.36;0.36;0.12;0;0;0.12;0;0;0;0;0;0;0.12;0;0.12;0.12;0;0;0;0.12;0.12;0;0.12;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0
209426675;7;0.14;0.48;0;0.14;0.14;0;0.14;0;0;0;0;0;0;0.14;0.14;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0
3830696;6;0.11;0.62;0;0.17;0;0;0.11;0;0;0;0;0;0;0.17;0;0.34;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
24679501;6;0.11;0.17;0.28;0;0.28;0;0;0.11;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0.11;0;0.17;0;0;0;0;0;0;0;0;0;0.17;0.11;0;0;0;0;0;0;0
16450964;6;0;0.68;0.11;0;0.17;0;0;0;0;0;0;0;0.17;0.17;0;0.17;0.17;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0
211085134;6;0.17;0.68;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.34;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
212971;7;0;0.48;0.15;0.14;0;0;0;0;0;0;0;0;0.14;0.14;0.1;0.1;0;0;0;0;0;0;0.1;0.05;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
6326622;6;0.17;0.45;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
24437177;6;0.17;0.28;0.34;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
54471099;8;0.12;0.24;0.12;0.12;0.24;0.12;0.12;0;0;0;0;0;0;0.12;0.12;0;0;0;0;0;0;0;0;0.12;0;0;0;0.12;0;0;0;0;0;0.12;0.12;0;0;0;0;0;0;0.12
13080740;6;0.17;0.56;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
52945037;7;0.14;0.48;0.14;0.14;0;0;0.14;0;0;0;0;0;0;0.14;0.1;0.14;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
85494992;7;0;0.44;0;0.14;0.14;0;0;0;0;0;0;0;0.14;0.1;0;0.1;0;0.1;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0
3039150;7;0.05;0.45;0;0.14;0;0;0.05;0;0;0;0;0;0;0.1;0.05;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
46818267;8;0.12;0.32;0.24;0.2;0;0;0.12;0;0;0;0;0;0;0.12;0.12;0.08;0;0;0;0;0;0.12;0.12;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0
664357;12;0.08;0.3;0.16;0.08;0.18;0.06;0.08;0;0;0;0;0;0;0.14;0;0.16;0;0;0.08;0;0.08;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0.12;0.06;0;0;0;0;0;0.06
2818133;8;0.12;0.36;0.2;0;0.12;0;0.12;0;0;0;0;0;0;0.12;0;0.16;0.08;0;0;0;0.12;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0
3822623;6;0.23;0.39;0;0.17;0;0;0.17;0;0;0.06;0;0;0;0.11;0;0.17;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
10992026;6;0;0.56;0.17;0.17;0;0;0;0;0;0;0;0;0.17;0.17;0;0.11;0.11;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
43372036;6;0.17;0.45;0.17;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.17;0.11;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
1216155;8;0.12;0.32;0.24;0;0;0.12;0.12;0;0;0;0;0;0;0.08;0.08;0.08;0;0.08;0;0;0;0.12;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12
19082709;6;0.17;0.28;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0.11;0;0;0;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17781968;9;0.11;0.43;0;0.33;0;0;0.11;0;0;0;0;0;0;0.22;0.07;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0.11;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0
9681191;6;0.17;0.28;0;0.17;0.06;0;0.17;0;0;0;0;0;0;0.11;0;0.11;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0.06;0;0;0;0;0;0;0;0
52842534;6;0.17;0.68;0.17;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0.34;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2630803;6;0.17;0.56;0.17;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0.11;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23119992;7;0;0.44;0.14;0.14;0;0;0;0;0;0;0;0;0.1;0.14;0.05;0.1;0.05;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
14839843;7;0.14;0.56;0;0.28;0;0;0.14;0;0;0;0;0;0;0.14;0;0.14;0.14;0.14;0;0;0;0;0;0;0;0;0.14;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
4052881;13;0.16;0.29;0.08;0.32;0.08;0;0.08;0;0;0.08;0;0;0.08;0.13;0.08;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0.16;0.16;0;0;0;0;0;0.08;0;0;0;0;0;0
1200206;11;0.09;0.48;0.09;0.09;0;0;0.09;0;0;0;0;0;0;0.15;0.06;0.15;0.09;0.03;0;0;0.09;0;0;0;0;0;0;0;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0
51877955;6;0.17;0;0.17;0.17;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
9963387;9;0;0.25;0.11;0.29;0.22;0;0;0;0;0;0;0;0.11;0;0.07;0;0;0.07;0;0;0;0.11;0;0;0;0.22;0;0;0;0.07;0;0;0;0.11;0.11;0;0;0;0;0;0;0
71080883;6;0.17;0.45;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0;0;0.28;0.17;0;0;0.17;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
202745116;13;0.08;0.32;0.13;0.34;0;0.08;0.08;0;0;0;0;0;0.08;0.16;0.08;0;0;0;0;0;0.08;0.05;0;0;0;0;0;0.08;0.13;0.13;0;0;0;0;0;0;0;0;0;0;0;0.08
17470108;6;0.17;0.56;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
28842066;7;0.14;0.54;0;0;0;0.14;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14
35554722;6;0.17;0.5;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.22;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
15395229;11;0.09;0.66;0.09;0;0;0;0.09;0;0;0;0;0;0;0.09;0.18;0.15;0.12;0.12;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9109962;6;0.17;0.34;0;0.17;0;0.17;0.17;0;0;0;0;0;0;0;0;0.28;0.06;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
61153365;9;0.11;0.4;0.22;0.22;0;0;0.11;0;0;0;0;0;0;0.22;0.11;0.07;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0
12976076;6;0.11;0.62;0;0.17;0;0;0;0;0;0;0.11;0;0.17;0.11;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
6455117;9;0.11;0.47;0;0.11;0;0;0.11;0;0;0;0;0;0;0.07;0.11;0.08;0.07;0.14;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
9019146;8;0.12;0.4;0.24;0.12;0;0;0.12;0;0;0;0;0;0;0.12;0.08;0.2;0;0;0;0;0;0;0.12;0.12;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0
41655132;6;0.17;0.62;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.34;0;0.11;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0
208166070;6;0.17;0.5;0;0.17;0;0;0.17;0;0;0;0;0;0;0.11;0;0.28;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
10944854;6;0.17;0.45;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
54017507;6;0.17;0.39;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.22;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
6511783;7;0.14;0.34;0.14;0.14;0.14;0;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0
859549;11;0.09;0.42;0.09;0.09;0.09;0;0.09;0;0;0;0;0;0;0.18;0;0.06;0.12;0.06;0;0;0.09;0;0;0;0;0;0.09;0;0;0;0;0;0;0;0;0.09;0;0;0;0;0;0
15270840;6;0;0.34;0.17;0.17;0;0;0;0;0;0;0;0;0.17;0.11;0;0.06;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
76346870;7;0.14;0.4;0.14;0;0;0;0.14;0;0;0;0;0;0;0.1;0.05;0.05;0.1;0.1;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51647101;6;0.17;0.56;0.11;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51922276;6;0;0.28;0.34;0.17;0.11;0;0;0;0;0;0;0;0.17;0;0;0;0.11;0;0;0.17;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0
22127599;7;0.14;0.24;0.24;0.28;0;0;0.14;0;0;0;0;0;0;0.1;0.14;0;0;0;0;0;0;0.14;0.1;0;0;0;0;0;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0
16317388;7;0;0.58;0.14;0.14;0;0;0;0;0;0;0;0;0.1;0.14;0.1;0.14;0;0.1;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
29036078;6;0.17;0.5;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.22;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
20245458;10;0;0.64;0.1;0.2;0;0;0;0;0;0;0;0;0.1;0.1;0;0.17;0.2;0.07;0;0.1;0;0;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0
73455248;6;0.17;0.56;0.17;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0.22;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
49664409;10;0.1;0.1;0.2;0.37;0.1;0.1;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0;0.1;0;0;0;0;0.1;0.07;0.2;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1
28763051;7;0.14;0.44;0.14;0;0.1;0;0.14;0;0;0;0;0;0;0.1;0.1;0.1;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0
12282195;16;0.06;0.42;0;0;0.06;0;0.06;0;0;0;0;0;0.06;0.12;0.06;0.08;0.06;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0
2871303;7;0.14;0.34;0.14;0.14;0.14;0;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0
627133;9;0.11;0.57;0;0.11;0;0;0.11;0;0;0;0;0;0;0.18;0.07;0.18;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0
208006426;9;0.11;0.32;0.11;0.11;0.22;0;0.11;0;0;0;0;0;0;0.11;0.07;0.07;0;0.07;0;0.11;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0
21486028;7;0.14;0.34;0.24;0.14;0;0;0.14;0;0;0;0;0;0;0.1;0.14;0.1;0;0;0;0;0;0;0.1;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
25828910;6;0.17;0.34;0.17;0.34;0;0;0.17;0;0;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0
19654862;17;0;0.38;0.12;0;0.3;0;0;0;0;0;0;0;0.1;0.12000000000000001;0.14;0.02;0;0;0;0;0;0.06;0.06;0;0;0;0;0;0;0;0;0;0;0.04;0.08;0.18;0;0;0;0;0;0
8349745;9;0.11;0.65;0;0.11;0;0;0.11;0;0;0;0;0;0;0.18;0.11;0.22;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0
13662100;7;0.05;0.34;0.24;0.14;0;0;0.05;0;0;0;0;0;0;0.14;0.1;0;0;0.1;0;0;0;0.14;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
1911481;6;0.17;0.17;0.17;0.34;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0
4962788;6;0.17;0.56;0;0.17;0;0;0.17;0;0;0;0;0;0;0.11;0;0.34;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
7724306;6;0.17;0.51;0.11;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.17;0.17;0;0;0;0;0.11;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
20768690;12;0.08;0.16;0.44;0.24;0;0;0.08;0;0;0;0;0;0.08;0;0;0.08;0;0;0;0.16;0.08;0.14;0.06;0;0;0;0;0;0.08;0.16;0;0;0;0;0;0;0;0;0;0;0;0
206374563;9;0;0.36;0.29;0.11;0.11;0;0;0;0;0;0;0;0.11;0.18;0.07;0;0;0;0;0;0;0.22;0.07;0;0;0;0;0;0;0.11;0;0;0;0;0;0.11;0;0;0;0;0;0
62881858;6;0.17;0.51;0;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
7908246;9;0.22;0.25;0.22;0.11;0;0.11;0.11;0.11;0;0;0;0;0;0.11;0.07;0.07;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0.11
195439999;7;0.14;0.62;0.14;0;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0.14;0.1;0.1;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3942510;7;0;0.56;0.14;0.28;0;0;0;0;0;0;0;0;0.14;0.14;0.14;0;0.14;0;0;0;0;0.14;0;0;0;0;0;0;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0
15327613;7;0.14;0.44;0.14;0.14;0;0;0.14;0;0;0;0;0;0;0.1;0.1;0.14;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
16472236;8;0.12;0.52;0.12;0.12;0;0;0.12;0;0;0;0;0;0;0.12;0.12;0.2;0;0.08;0;0;0;0;0.12;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0
