s2orc_paper_id;len_paragraph;IT;DB;ERQ;SO;SF;MO;IT_0_17;IT_17_34;IT_34_50;IT_50_67;IT_67_84;IT_84_100;DB_0_17;DB_17_34;DB_34_50;DB_50_67;DB_67_84;DB_84_100;ERQ_0_17;ERQ_17_34;ERQ_34_50;ERQ_50_67;ERQ_67_84;ERQ_84_100;SO_0_17;SO_17_34;SO_34_50;SO_50_67;SO_67_84;SO_84_100;SF_0_17;SF_17_34;SF_34_50;SF_50_67;SF_67_84;SF_84_100;MO_0_17;MO_17_34;MO_34_50;MO_50_67;MO_67_84;MO_84_100
10540115;6;0.17;0.45;0;0.17;0;0.11;0.17;0;0;0;0;0;0;0.17;0;0.17;0.11;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11
3567203;7;0.14;0.34;0;0.38;0;0;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0.24000000000000002;0;0;0;0;0;0;0;0;0;0;0;0
2959771;11;0.09;0.21;0.24;0.21;0;0.09;0.09;0;0;0;0;0;0;0.15;0;0;0.06;0;0;0;0.18;0.06;0;0;0;0;0;0.09;0.06;0.06;0;0;0;0;0;0;0;0;0;0;0;0.09
119288480;6;0;0.62;0.17;0.17;0;0;0;0;0;0;0;0;0.17;0.17;0;0.28;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
53386092;9;0.11;0.47;0;0.22;0;0.11;0.11;0;0;0;0;0;0;0.22;0.07;0.07;0.11;0;0;0;0;0;0;0;0;0;0;0.11;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0.11
18331919;6;0.34;0;0.34;0;0.34;0;0.17;0;0;0.17;0;0;0;0;0;0;0;0;0;0.17;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0
54922976;6;0.17;0.5;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.22;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
119315555;8;0.2;0.32;0.12;0.2;0;0;0.12;0.08;0;0;0;0;0;0;0.12;0.2;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0
67846798;9;0;0.18;0.11;0.11;0.18;0.11;0;0;0;0;0;0;0.11;0.07;0;0;0;0;0;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0.07;0.04;0.07;0;0;0;0;0;0.11
43350618;6;0.17;0.17;0.17;0.17;0;0.17;0.17;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
119176194;12;0.08;0.47;0;0.16;0;0;0.08;0;0;0;0;0;0.08;0.08;0.06;0.22000000000000003;0.03;0;0;0;0;0;0;0;0;0.08;0;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0
57013158;7;0.14;0.38;0;0.14;0;0.14;0.14;0;0;0;0;0;0;0.14;0;0.1;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
53414549;7;0.14;0.42;0;0.34;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0.2;0;0;0;0;0;0;0;0;0;0;0;0
15040998;7;0.14;0.38;0;0;0.28;0.14;0.14;0;0;0;0;0;0;0.14;0.1;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0.14;0;0;0;0;0;0.14
55945462;6;0;0.34;0.17;0.17;0.11;0.17;0;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0.17
9813424;11;0.09;0.24;0.18;0.18;0.15;0;0.09;0;0;0;0;0;0;0.18;0;0;0;0.06;0;0;0.18;0;0;0;0;0;0;0.12;0.06;0;0;0;0;0;0.06;0.09;0;0;0;0;0;0
118640139;9;0;0.51;0.18;0.07;0;0.11;0;0;0;0;0;0;0.11;0.22;0;0.18;0;0;0;0;0.11;0;0.07;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0.11
118405750;10;0.1;0.45;0.1;0.1;0.07;0;0.1;0;0;0;0;0;0;0.1;0.07;0.14;0.14;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.07;0;0;0;0;0;0
119165950;6;0.17;0.45;0.11;0;0;0.06;0.17;0;0;0;0;0;0;0.17;0;0.17;0.11;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06
18220578;6;0;0.33;0.17;0;0.17;0.17;0;0;0;0;0;0;0.11;0;0;0.11;0.11;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17
16579816;13;0.08;0.16;0.13;0.24;0;0.08;0.08;0;0;0;0;0;0.08;0.08;0;0;0;0;0;0.08;0;0;0.05;0;0;0;0.16;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08
14212460;18;0.06;0.12;0.06;0.34;0.08;0;0.06;0;0;0;0;0;0.06;0;0.06;0;0;0;0.06;0;0;0;0;0;0;0.06;0;0.1;0.06;0.12;0;0;0;0.08;0;0;0;0;0;0;0;0
118347706;7;0.14;0.34;0;0.28;0;0.14;0.14;0;0;0;0;0;0;0.1;0;0.14;0.1;0;0;0;0;0;0;0;0;0;0.14;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
54720756;9;0.11;0.46;0.11;0;0;0.11;0.11;0;0;0;0;0;0;0.07;0.07;0.14;0.11;0.07;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11
53595417;8;0.12;0.36;0;0.12;0;0.08;0.04;0.08;0;0;0;0;0;0;0.08;0.2;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0.08
17594638;6;0;0.45;0.17;0.11;0.11;0;0;0;0;0;0;0;0.17;0.17;0;0;0.11;0;0;0;0;0.17;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0
119276707;7;0.14;0.2;0;0.28;0;0.14;0.14;0;0;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0.14;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
11704758;10;0.1;0.37;0.1;0.27;0;0.1;0.1;0;0;0;0;0;0;0.17;0.1;0.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0.2;0.07;0;0;0;0;0;0;0;0;0;0;0;0.1
93197647;9;0.11;0.54;0;0.22;0;0;0.11;0;0;0;0;0;0;0.22;0.07;0.18;0;0.07;0;0;0;0;0;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0;0;0;0;0;0;0
119302920;8;0.12;0.28;0.12;0.2;0;0.12;0.12;0;0;0;0;0;0;0.12;0.08;0.08;0;0;0;0;0;0.12;0;0;0;0;0;0;0.12;0.08;0;0;0;0;0;0;0;0;0;0;0;0.12
119356266;6;0.17;0.51;0;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
84842910;8;0;0.64;0.12;0.12;0;0;0;0;0;0;0;0;0.12;0.08;0.08;0.24;0;0.12;0;0;0;0;0.12;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0
202130422;6;0.17;0.45;0;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
208548595;7;0.14;0.38;0;0.14;0;0.1;0.14;0;0;0;0;0;0;0.14;0.14;0;0.05;0.05;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0.1
209324225;8;0;0.44;0.12;0;0.12;0.12;0;0;0;0;0;0;0.12;0;0.08;0.16;0;0.08;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0.12
208527520;8;0.12;0.2;0.12;0.2;0.12;0.12;0.12;0;0;0;0;0;0;0.12;0;0.08;0;0;0;0;0.12;0;0;0;0;0;0;0.12;0.08;0;0;0;0;0;0;0.12;0;0;0;0;0;0.12
15361940;9;0;0.29;0.33;0.22;0;0.11;0;0;0;0;0;0;0.11;0.11;0;0.07;0;0;0;0.11;0.11;0.11;0;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0;0;0;0;0;0;0.11
199442574;8;0.12;0.2;0.12;0.28;0;0.12;0.12;0;0;0;0;0;0;0.12;0.08;0;0;0;0;0;0;0.12;0;0;0;0;0;0.12;0.08;0.08;0;0;0;0;0;0;0;0;0;0;0;0.12
186206930;6;0.17;0.28;0.17;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.11;0;0;0;0;0;0;0.17;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
6419564;8;0.12;0.44;0;0.2;0;0.12;0.12;0;0;0;0;0;0;0;0.12;0.24;0.08;0;0;0;0;0;0;0;0;0.12;0;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0.12
46048980;9;0.11;0.32;0.22;0;0.07;0.11;0.11;0;0;0;0;0;0;0.14;0.11;0.07;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0.11
119275264;6;0.17;0.34;0.17;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
118822383;11;0;0.57;0.18;0.09;0;0.09;0;0;0;0;0;0;0.09;0.18;0.18;0;0.12;0;0;0;0;0.18;0;0;0;0;0;0;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0.09
4798542;6;0.17;0.39;0;0.11;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.11;0.11;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
119711964;8;0.12;0.28;0.12;0.2;0;0.08;0.12;0;0;0;0;0;0;0.12;0.08;0.08;0;0;0;0;0;0.12;0;0;0;0;0;0;0.12;0.08;0;0;0;0;0;0;0;0;0;0;0;0.08
116485664;10;0;0.34;0.2;0.2;0;0.07;0;0;0;0;0;0;0.03;0.17;0.07;0.07;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07
119369504;13;0.08;0.63;0;0;0;0.08;0.08;0;0;0;0;0;0.08;0.1;0.16;0.08;0.11;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08
919535;11;0.09;0.24;0;0.18;0.09;0;0.09;0;0;0;0;0;0;0.15;0.06;0.03;0;0;0;0;0;0;0;0;0;0;0.09;0;0.09;0;0;0;0;0.09;0;0;0;0;0;0;0;0
2849175;6;0;0.28;0.17;0.28;0;0.17;0;0;0;0;0;0;0.17;0;0;0.11;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17
208075802;10;0.1;0.44;0.1;0.2;0;0.1;0.1;0;0;0;0;0;0;0.17;0.1;0.1;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1
204734556;6;0.17;0.28;0.28;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0;0;0;0;0;0.17;0.11;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
46818267;8;0.12;0.36;0.12;0.2;0;0;0.12;0;0;0;0;0;0;0.12;0.08;0.16;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0;0;0;0;0;0
119436091;6;0.17;0.17;0.17;0.34;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
119731656;6;0.17;0.39;0;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.11;0.11;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
119096212;7;0.14;0.38;0.14;0.14;0;0.14;0.14;0;0;0;0;0;0;0.14;0.14;0;0.1;0;0;0;0;0.14;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
17169132;7;0.14;0.38;0;0.28;0;0.1;0.14;0;0;0;0;0;0;0.14;0.14;0;0;0.1;0;0;0;0;0;0;0;0;0;0.14;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0.1
15254945;7;0;0.38;0.38;0.14;0;0;0;0;0;0;0;0;0.14;0.14;0;0.1;0;0;0;0;0.14;0;0.14;0.1;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
115155570;12;0;0.35;0.03;0.06;0.06;0.06;0;0;0;0;0;0;0.14;0.09;0.06;0.06;0;0;0;0;0;0.03;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0.06;0;0;0;0;0;0.06
54873136;6;0.17;0.51;0;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
122815410;6;0;0.28;0.11;0.23;0;0;0;0;0;0;0;0;0.17;0.11;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0.06;0.06;0.11;0;0;0;0;0;0;0;0;0;0;0;0
19082709;6;0.17;0.22;0.17;0.11;0;0.06;0.17;0;0;0;0;0;0;0.11;0;0;0.11;0;0;0;0;0.17;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06
119075674;6;0.17;0.34;0.34;0;0.17;0;0.17;0;0;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0
119163756;8;0.12;0.12;0.12;0.24;0;0.12;0.12;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0.12;0;0;0;0;0.08;0.08;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0.12
14120743;8;0.12;0.2;0.12;0.16;0;0.12;0.12;0;0;0;0;0;0;0.12;0.08;0;0;0;0;0;0;0.12;0;0;0;0;0;0.08;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0.12
119238531;10;0;0.48;0.07;0.2;0;0.1;0;0;0;0;0;0;0.1;0.17;0.07;0.14;0;0;0;0;0;0;0.07;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1
13952386;6;0;0.5;0;0.17;0;0.17;0;0;0;0;0;0;0.17;0.11;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
51877955;6;0.17;0.17;0;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
7534356;9;0.22;0.28;0.07;0.04;0.07;0;0.11;0;0.11;0;0;0;0;0;0;0.14;0;0.14;0;0.07;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0
121678522;6;0;0.56;0.17;0.17;0;0;0;0;0;0;0;0;0.17;0.17;0;0.22;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
10042854;9;0;0.07;0.11;0;0.18;0.11;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0.07;0;0;0;0;0;0;0.11
115130636;7;0.14;0.14;0.28;0.24;0;0.14;0.14;0;0;0;0;0;0;0;0.14;0;0;0;0;0.14;0;0;0.14;0;0;0;0;0.1;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
195069182;6;0.17;0.45;0;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
118811681;8;0.2;0.6;0;0.12;0;0;0.12;0;0;0.08;0;0;0;0.12;0.12;0.12;0.12;0.12;0;0;0;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0
9443166;8;0.12;0.48;0.12;0.12;0;0.12;0;0;0;0.12;0;0;0.12;0.12;0.12;0;0.12;0;0;0;0;0.12;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0.12
51729295;7;0.14;0.48;0.14;0;0.14;0;0.14;0;0;0;0;0;0;0.14;0.14;0.1;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0
122455548;11;0.09;0.57;0.09;0;0;0;0.09;0;0;0;0;0;0;0.09;0.12;0.12;0.12;0.12;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118306110;7;0.14;0.28;0;0.44;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0.1;0.2;0;0;0;0;0;0;0;0;0;0;0;0
202889265;7;0.14;0.34;0.24;0;0;0.14;0.14;0;0;0;0;0;0;0.1;0;0.1;0;0.14;0;0;0.1;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14
119246191;10;0;0.28;0;0.44;0;0.1;0;0;0;0;0;0;0.07;0.14;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.17;0.07;0;0;0;0;0;0;0;0;0;0;0;0.1
119161387;10;0.07;0.24;0.17;0.1;0.1;0.1;0;0;0;0.07;0;0;0.07;0;0.07;0.07;0.03;0;0;0.1;0;0;0.07;0;0;0.1;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1
118413752;6;0.17;0.34;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15634518;6;0.17;0.17;0.28;0;0.17;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0.11;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17
15013857;7;0.14;0.38;0;0.14;0;0.14;0.14;0;0;0;0;0;0;0.14;0;0.14;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
17860431;10;0.1;0.34;0.2;0.27;0;0;0.1;0;0;0;0;0;0;0.1;0.07;0.1;0;0.07;0;0.1;0;0.1;0;0;0;0;0;0;0.17;0.1;0;0;0;0;0;0;0;0;0;0;0;0
16071601;9;0.11;0.29;0.11;0.25;0;0.11;0.11;0;0;0;0;0;0;0.22;0.07;0;0;0;0;0;0;0.11;0;0;0;0;0;0.11;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0;0.11
53457890;11;0.09;0.24;0.18;0.18;0.06;0.09;0.09;0;0;0;0;0;0;0.06;0;0.06;0.06;0.06;0;0.09;0.09;0;0;0;0;0;0.09;0.09;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0.09
18713387;9;0;0.51;0.22;0.11;0;0.11;0;0;0;0;0;0;0.11;0.22;0;0.18;0;0;0;0;0.11;0;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0.11
2013455;6;0.17;0.56;0;0.17;0;0;0;0;0;0.17;0;0;0.17;0.17;0;0.11;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
6182764;6;0.17;0.51;0;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
6455117;9;0.11;0.61;0;0.11;0;0;0.11;0;0;0;0;0;0;0.11;0.11;0.14;0.11;0.14;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119143388;14;0.07;0.25;0;0.14;0.12;0;0.07;0;0;0;0;0;0;0.05;0;0.15000000000000002;0.05;0;0;0;0;0;0;0;0.07;0;0;0;0.07;0;0;0;0;0;0;0.12000000000000001;0;0;0;0;0;0
14541314;6;0.17;0.45;0;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
6936341;7;0;0.48;0.14;0.14;0;0.14;0;0;0;0;0;0;0.14;0.14;0.1;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
8274876;19;0.05;0.24;0;0.26;0.2;0.05;0.05;0;0;0;0;0;0.08;0.04;0;0;0;0.12;0;0;0;0;0;0;0;0.09;0.13;0.04;0;0;0;0;0;0.08;0.12;0;0;0;0;0;0;0.05
