s2orc_paper_id;writing_score
37416527;2:3,2:3,2:2,4:3,0:1,0:1,5:3,3:3,2:2,6:3,
3867980;1:3,2:3,2:2,3:3,4:3,5:2,
53959460;1:3,2:3,3:2,4:3,4:3,6:3,
154263383;1:2,2:3,3:3,5:3,4:3,4:2,6:3,
59135235;2:3,2:3,2:2,2:2,2:2,3:3,2:1,3:3,3:3,3:2,3:3,2:2,6:3,
15395229;1:3,4:3,2:3,2:3,2:2,2:2,2:2,2:2,2:2,2:1,2:2,2:2,
53515348;1:3,3:2,4:3,4:3,2:3,2:2,2:2,2:2,4:3,2:2,5:3,5:3,6:3,
53505092;2:3,2:3,2:2,4:3,4:3,0:1,5:3,5:2,6:3,6:3,6:3,6:3,6:3,
49567452;2:3,2:3,1:3,3:3,2:3,2:3,2:2,4:3,4:2,4:2,5:3,2:2,2:2,6:3,
10492285;2:2,4:2,2:3,0:2,0:2,4:3,5:3,5:3,5:3,6:3,6:3,
16766088;1:3,3:3,3:2,3:2,3:2,2:3,6:3,
55740625;1:3,2:3,2:3,0:2,3:3,4:3,6:3,
154840997;1:3,2:3,2:2,3:3,2:2,6:3,
14586073;1:3,2:2,2:2,4:3,6:3,
55875324;1:1,1:1,4:3,4:3,3:3,5:2,2:2,2:1,5:1,
13674217;1:3,2:2,2:2,5:3,5:3,6:3,
158960195;1:3,2:3,2:2,2:2,3:3,2:2,2:1,2:1,2:1,2:2,2:2,3:3,2:3,2:3,2:2,
111377534;1:3,2:3,2:3,2:3,2:3,4:3,5:3,5:3,5:3,6:3,
55015614;1:3,2:3,2:3,2:3,2:2,2:2,2:2,3:3,3:3,4:3,5:3,5:2,5:2,6:3,
16669352;1:3,2:3,3:3,2:2,0:1,4:3,2:3,6:3,
56208750;1:3,1:1,2:3,3:3,4:3,6:3,
31806071;2:3,2:3,3:3,2:3,3:3,4:3,5:3,5:3,3:3,4:2,6:3,
45784419;1:2,2:3,4:3,5:3,5:2,2:3,2:2,3:3,5:2,6:3,
43002576;1:2,2:3,3:3,4:3,2:2,2:2,2:1,3:3,4:3,6:3,5:2,6:3,5:2,
62831163;1:3,2:3,4:3,4:3,3:2,2:2,5:1,6:1,
154273358;1:3,4:2,2:2,2:3,5:2,2:2,5:3,5:3,6:3,
53999118;2:3,4:3,1:2,2:3,4:2,0:1,
17545763;1:3,0:1,2:3,2:2,3:3,5:3,
15871817;2:3,2:3,2:2,3:3,4:3,4:3,5:3,2:2,2:2,2:2,
54047019;1:3,0:1,0:1,2:3,0:1,3:3,6:3,
1717177;1:3,2:3,3:3,4:3,2:2,5:2,5:2,5:2,2:2,5:2,5:2,2:3,2:3,6:3,
154750023;1:3,2:3,4:3,2:2,2:2,2:2,4:3,4:3,4:2,5:3,5:3,6:2,6:2,6:2,6:2,5:3,5:3,5:3,6:3,
154992868;1:1,0:1,0:1,0:1,0:1,2:3,2:3,
16088076;2:1,0:1,0:1,3:3,2:2,5:3,5:3,5:3,5:3,6:1,
3251050;1:3,2:3,2:3,2:3,2:3,2:2,2:2,2:3,2:3,2:3,3:3,5:3,5:3,5:3,6:3,
17594773;1:3,2:3,3:3,4:2,4:3,4:2,2:3,4:2,6:3,
195499574;1:1,2:2,2:2,2:3,3:3,4:3,4:3,5:3,5:3,6:3,
155074884;0:1,2:2,0:1,4:3,5:3,5:3,
16003538;1:3,2:3,2:2,2:1,4:3,6:3,
152625966;1:3,2:3,3:3,2:2,2:3,4:3,
142608387;1:3,2:2,2:3,2:2,2:1,2:2,2:3,2:2,4:3,
153704450;1:3,2:3,3:2,0:1,2:2,5:3,4:3,6:3,
2885323;1:3,2:3,3:3,4:3,4:2,6:3,
115130889;1:3,2:3,2:2,3:3,4:2,5:3,
17944988;0:1,0:1,0:1,2:3,2:3,3:3,
18003842;1:3,4:3,2:3,2:3,2:3,3:3,4:3,6:3,0:1,0:2,4:2,
20998528;1:3,3:3,2:3,2:2,2:2,2:2,4:3,
15854756;4:3,2:3,2:3,2:2,0:1,2:2,2:2,4:3,6:2,6:3,
73671078;2:3,2:2,3:3,4:3,2:2,5:3,6:3,
125022389;1:3,2:3,2:2,2:1,3:3,6:3,
2132913;1:3,2:3,2:3,2:3,2:2,3:3,3:3,2:2,4:3,
870704;2:3,3:3,2:2,2:2,2:3,2:2,2:2,4:3,4:2,4:3,6:1,6:3,
73576012;4:3,2:3,2:2,3:3,4:3,3:2,6:2,6:3,6:3,6:3,6:3,0:1,
1843919;1:3,2:3,2:2,2:2,2:2,5:2,5:2,
43346721;1:3,2:2,3:3,4:3,5:3,6:3,
53553860;1:3,2:3,0:1,2:2,2:3,2:3,3:2,4:3,4:2,2:2,
41893634;1:3,2:3,3:3,2:2,2:2,3:3,4:3,6:3,
152657522;2:3,2:3,2:2,2:3,2:3,3:3,3:3,4:3,4:3,4:3,6:3,
17233059;1:3,2:3,4:3,2:3,2:3,5:3,6:3,
154835526;1:3,2:3,2:2,2:2,3:3,2:2,4:2,4:3,4:3,4:2,4:2,5:3,5:3,5:3,5:3,6:3,6:3,6:2,6:2,
12449148;2:3,2:2,3:3,4:3,5:3,4:2,4:2,4:2,4:2,4:2,4:2,5:3,4:2,4:2,6:2,
7193340;1:3,2:3,3:3,3:3,3:3,4:2,4:3,6:3,6:3,3:3,5:2,5:1,
12821517;1:3,3:3,2:3,4:2,6:3,2:2,2:2,2:2,0:1,2:2,3:2,6:3,
2121949;1:3,2:3,2:3,3:3,4:3,2:2,5:3,5:3,6:3,
31951498;1:3,4:3,2:3,2:3,2:3,1:3,2:2,2:2,2:1,2:1,2:3,2:3,2:2,2:3,2:2,
73537880;1:3,2:3,4:3,4:3,6:3,5:3,6:3,
1911486;1:3,0:1,2:3,4:3,4:3,4:3,4:3,4:3,6:3,
56337080;1:3,0:1,2:3,3:3,3:2,4:3,4:2,6:3,
10931715;1:3,2:3,2:3,2:2,2:2,2:2,2:2,2:2,2:2,3:3,4:3,6:3,
158655130;1:3,1:2,2:3,2:2,4:3,2:2,2:2,3:2,4:2,3:3,2:3,4:3,5:3,
16761639;1:3,2:3,4:3,2:2,4:2,4:3,4:2,4:2,4:2,4:3,6:3,
4803074;1:3,2:3,3:3,4:2,5:3,5:2,2:1,
59180691;1:3,2:3,2:3,2:2,2:2,2:2,4:3,4:3,4:2,6:3,
156516015;1:3,2:3,2:3,5:2,3:3,2:2,4:3,4:2,6:3,
14616478;1:3,2:2,4:3,3:2,2:2,4:3,5:3,5:2,2:2,2:1,4:2,6:3,
202307251;2:1,2:2,3:3,2:1,2:3,4:3,2:1,2:2,2:3,2:2,2:2,2:2,2:2,2:1,2:2,2:1,2:1,2:1,3:3,3:3,4:3,
54029976;1:3,2:3,2:3,3:3,4:3,4:3,4:2,6:1,2:2,5:2,
109928994;1:3,2:3,2:3,2:3,3:3,4:3,4:3,5:3,4:3,5:3,6:3,
156681278;2:3,2:3,2:3,2:3,0:1,3:2,3:2,4:3,4:3,2:2,6:3,
121213702;2:1,2:3,4:3,2:2,2:2,4:3,4:3,4:3,4:3,6:3,
195888586;1:3,2:3,3:3,4:3,2:2,4:3,4:3,5:3,5:2,4:2,5:2,5:3,5:2,
66240618;2:3,2:3,2:3,3:3,4:3,4:3,6:3,2:2,6:3,6:3,6:3,
54796614;1:3,2:2,2:3,3:3,2:2,4:3,6:3,
55950535;1:3,3:3,2:3,4:3,0:2,0:2,0:2,2:3,6:3,
38309104;0:1,4:3,2:2,4:3,0:1,
1556997;1:3,4:3,2:3,2:3,2:3,2:3,4:3,3:3,6:3,
153730553;0:1,2:3,2:3,3:3,2:3,4:3,
39822579;1:3,2:3,2:2,3:3,3:3,4:3,4:2,6:3,
151295349;2:3,3:3,2:2,2:2,2:2,4:3,5:3,5:3,5:2,
38910119;1:3,2:3,3:3,3:2,4:3,4:2,4:2,5:3,5:2,5:3,6:3,
154965277;2:3,2:2,2:2,2:3,2:2,2:1,2:2,2:2,3:3,
3475969;1:3,2:3,2:2,3:3,4:3,5:3,5:3,5:3,4:3,6:3,
2364435;1:3,2:3,2:3,3:3,4:3,5:2,5:2,5:2,6:3,
18298218;2:3,2:3,4:3,4:3,6:2,5:3,2:2,6:3,
9764295;2:3,2:3,2:3,4:3,5:2,6:1,
157382682;0:1,2:2,2:3,2:3,0:1,2:3,2:3,2:3,
154583480;1:2,2:3,2:3,5:1,2:2,6:3,
8392970;2:3,2:3,2:3,3:3,2:2,2:2,2:2,4:3,6:3,6:3,
16630793;2:3,4:3,3:3,0:1,0:1,4:3,
15648095;1:1,2:2,3:3,4:3,4:2,2:1,5:3,5:3,6:2,
53525492;1:3,2:3,3:2,4:2,4:2,2:3,3:3,3:3,2:3,2:3,2:3,4:2,4:2,5:2,
14028390;1:3,2:2,2:2,2:3,2:3,3:3,2:3,4:2,2:2,5:2,5:1,5:2,5:2,5:3,6:2,6:3,6:3,
35113831;1:3,2:3,2:3,3:3,4:3,5:2,
67825767;1:3,2:3,2:3,2:2,2:2,2:2,3:3,
898183;2:3,2:2,3:3,4:3,2:2,4:2,6:3,
31253510;1:3,2:3,2:2,2:3,2:2,6:3,
276775;1:3,2:3,3:3,4:3,5:3,5:2,2:2,6:3,
15807046;1:3,2:3,4:3,2:2,5:3,5:3,5:3,4:2,0:1,0:1,
38104374;2:3,2:3,2:2,2:2,2:3,4:3,4:3,4:3,4:3,6:3,
156745585;1:3,2:3,3:3,2:2,2:2,2:2,2:2,2:1,0:1,2:1,2:1,0:2,0:1,4:3,
16223039;1:3,2:3,2:2,2:3,2:2,4:3,6:3,
14257685;1:3,2:3,3:3,4:2,4:2,6:3,
13970273;1:3,2:2,2:2,3:3,3:3,3:2,4:3,5:2,5:2,
3497610;1:3,3:3,4:3,2:3,2:2,3:3,4:2,5:3,
53356661;1:3,2:3,2:2,2:3,3:3,4:2,4:3,
55724576;1:3,2:3,3:3,2:2,3:2,6:3,
78208135;2:3,2:3,2:3,2:2,2:3,3:3,2:2,5:2,4:3,4:3,4:3,4:2,5:3,6:3,
109931732;1:3,2:3,3:3,4:3,5:3,6:3,
55757931;1:2,2:2,2:3,2:2,2:2,2:3,2:2,3:3,2:2,
154725839;0:1,2:2,2:3,2:2,2:1,2:1,
64265322;1:2,2:3,2:2,2:2,3:3,3:3,4:3,5:3,5:3,5:3,5:2,6:1,
144031145;2:3,2:3,2:3,2:2,3:3,3:3,3:3,3:3,4:3,4:2,
152564769;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
102969;1:3,3:3,4:3,4:2,4:2,2:3,2:2,2:2,2:2,6:3,
40438725;1:3,2:3,4:3,4:3,3:3,4:3,5:3,5:2,1:3,6:3,
53398624;0:1,2:3,2:3,2:3,4:2,5:3,6:3,
154476143;0:1,2:3,2:3,2:2,2:2,4:3,
111382841;0:1,1:3,2:2,0:1,0:1,
7553290;2:3,1:2,2:3,4:3,4:2,0:1,
4602728;4:3,6:2,4:3,3:3,2:3,6:2,
55340427;1:3,3:3,2:3,5:2,4:2,6:1,2:2,5:3,2:3,2:3,2:2,2:2,2:2,
211424210;1:3,2:3,2:2,3:3,4:2,6:3,
52061721;1:3,2:2,4:3,4:2,5:3,6:3,
154431409;0:1,0:1,0:1,0:1,3:2,2:2,
199405229;2:2,2:2,2:3,2:2,2:3,3:3,6:3,
14595373;1:3,2:2,3:3,0:2,4:3,0:1,4:2,6:3,
17971861;1:3,2:3,3:3,2:2,4:3,4:3,5:3,5:2,5:2,6:3,
34705317;6:3,2:3,2:2,3:3,3:3,4:3,4:3,2:2,5:2,5:2,
9225099;2:3,2:2,2:3,2:2,2:3,2:2,
24082088;1:3,4:3,2:2,2:2,2:2,4:2,5:3,5:3,5:2,6:3,
38745108;1:3,2:3,2:3,4:3,4:3,4:3,6:3,
13119240;1:3,2:3,2:2,2:2,3:3,5:3,6:3,
158249159;1:3,2:3,2:3,2:3,2:2,2:2,2:3,2:2,0:1,3:3,4:3,
9310723;2:3,3:3,3:3,4:3,4:2,5:3,0:1,5:3,2:2,5:2,5:2,6:3,
14456242;1:3,2:3,2:3,3:3,4:2,5:3,
154985999;1:3,2:3,2:2,2:1,4:3,2:2,2:2,4:2,3:3,2:2,3:3,2:2,5:3,5:3,6:3,
8470844;2:3,2:3,2:3,3:3,2:2,2:2,2:2,2:2,4:3,6:3,
54606211;2:3,3:3,2:2,4:3,0:1,4:3,6:3,
18244679;1:3,2:3,3:3,3:3,2:2,2:2,2:2,4:3,4:3,5:2,5:3,2:1,2:1,1:2,1:1,6:2,6:3,6:3,
152431331;1:3,2:3,2:2,6:3,2:2,3:3,3:1,2:2,6:3,
56243369;1:3,2:3,2:2,3:3,5:3,5:3,4:3,
130092304;2:2,2:3,3:3,4:3,4:2,2:2,2:2,
154342643;1:3,2:3,3:3,2:3,2:2,5:2,5:2,2:2,2:2,3:3,6:3,
150569175;2:3,2:3,2:3,2:3,2:3,2:3,2:3,4:3,2:3,4:3,5:3,2:3,
1027813;1:3,4:3,2:3,2:2,5:3,5:3,
84835787;1:3,3:2,2:1,2:1,2:3,3:3,4:2,
54082186;1:3,2:3,3:3,2:2,4:3,5:3,
43810512;2:3,2:3,2:2,2:2,2:1,2:3,2:3,4:3,4:3,6:3,
158633375;2:2,2:3,2:2,2:3,3:2,3:3,
155223306;2:3,4:3,2:2,5:3,4:2,5:2,6:3,
120400466;1:3,2:3,3:3,2:2,2:2,6:3,5:2,
53602583;0:1,0:2,2:3,0:1,2:3,0:1,2:2,2:3,0:1,4:3,
55676242;1:3,2:3,4:3,2:2,4:3,6:2,0:1,0:1,0:1,0:1,0:1,0:1,
158218601;1:3,4:3,2:3,2:2,2:2,3:3,6:3,
152308705;1:3,2:2,4:3,5:2,2:2,0:1,0:1,4:3,0:1,
53618091;2:3,2:3,2:3,2:2,2:2,2:2,2:2,2:2,2:3,2:3,2:2,4:3,
14451870;1:3,2:2,2:2,3:3,2:2,3:2,4:3,4:2,4:2,2:2,
15473433;1:3,2:2,2:3,3:3,2:2,2:2,4:3,6:3,
54218790;1:3,2:3,4:3,2:2,2:2,6:3,
7102039;2:3,2:3,2:3,3:3,4:3,6:3,
119317171;1:3,2:2,2:3,2:2,2:2,2:2,2:2,2:2,3:3,6:3,
143429384;1:3,2:3,3:3,3:2,3:3,3:2,6:3,0:1,2:3,
53964767;2:3,2:3,2:2,2:2,2:2,3:3,4:3,
53957527;1:3,2:2,2:1,2:3,3:3,3:3,
157265157;2:3,2:3,3:3,2:2,3:3,4:3,4:3,2:2,2:2,2:1,2:1,2:1,
55280482;1:3,2:3,6:3,2:3,2:3,2:3,
54187285;4:3,6:3,
11862746;1:3,0:1,0:1,3:3,6:3,6:3,
56094774;1:3,2:3,4:3,2:2,2:2,3:3,6:3,
16730648;2:2,2:3,2:2,2:2,2:2,2:2,2:3,2:3,3:3,
6232033;0:1,0:1,0:1,0:1,4:3,2:2,0:1,0:1,0:1,2:2,0:1,
49243141;1:3,2:3,2:3,3:3,3:2,6:3,
13892667;1:3,2:3,2:2,3:3,4:3,4:3,2:2,5:2,5:2,6:3,0:1,
55076350;2:3,2:3,4:3,5:3,5:2,6:3,
153029261;1:3,2:3,4:3,4:3,2:2,2:2,0:1,3:3,3:3,4:2,6:3,
58940686;1:3,2:3,2:3,2:2,2:2,2:3,2:2,3:3,2:2,4:2,4:2,4:1,4:2,4:1,6:3,
56094042;2:3,2:3,3:3,3:3,6:3,
54183094;1:3,3:3,2:2,2:2,2:1,2:2,4:3,2:2,2:2,6:3,
152972487;0:1,2:3,3:2,2:3,4:3,4:2,
158777456;1:3,3:3,4:3,5:3,6:3,6:3,
154752743;1:3,4:3,2:3,5:3,6:3,5:3,4:2,5:3,
21666303;2:3,2:3,3:2,4:2,3:3,4:2,
53463013;1:3,2:2,2:3,3:3,4:3,5:3,6:3,
8120932;2:3,2:3,3:3,4:3,0:1,6:3,
8105844;1:3,3:3,2:2,4:3,6:3,1:1,
16066606;0:1,0:1,0:1,0:1,0:1,6:3,
5372068;1:3,3:3,2:3,2:3,4:3,5:3,4:3,4:2,5:2,0:1,0:1,4:2,5:3,0:1,
154199181;1:3,2:3,2:2,2:3,4:3,4:3,4:3,6:3,
55767112;1:3,2:3,0:1,0:1,5:3,2:2,5:3,2:3,
37700937;1:3,2:3,2:3,2:3,2:3,2:3,4:3,
202540607;0:1,0:1,0:1,0:1,2:3,6:3,
17638278;1:3,2:2,2:2,2:3,4:3,6:3,
43927217;1:3,2:3,3:3,4:2,4:3,4:3,5:3,6:3,6:1,
158801565;2:3,3:3,4:2,2:2,4:2,2:1,5:2,2:2,6:3,2:1,
85442241;1:3,2:3,2:2,2:2,2:3,2:2,3:3,2:2,2:2,4:3,4:3,6:3,
159013281;1:3,2:3,2:3,3:3,4:3,6:2,0:1,0:1,
55099306;2:3,2:2,2:2,2:2,2:3,2:2,4:3,6:3,
5735687;1:3,2:3,3:3,2:2,0:1,4:3,3:2,2:3,2:3,2:2,6:3,
85531859;2:3,3:3,4:3,2:2,6:3,0:1,
53363383;3:3,2:3,1:3,2:2,2:2,6:3,
195330052;1:2,0:1,0:1,4:3,5:3,4:3,5:3,5:3,3:3,3:2,6:3,
154817091;1:3,2:3,2:2,3:3,3:3,2:2,2:2,4:3,6:3,
158632498;2:3,2:2,2:2,2:3,2:2,3:3,3:3,2:2,5:2,
53648791;1:3,2:3,2:1,2:3,3:3,4:3,4:3,4:3,4:2,5:3,5:1,5:2,6:3,
112917372;1:3,2:3,2:2,2:3,2:3,2:2,2:2,4:2,4:3,6:3,
7073535;3:3,5:3,2:3,5:3,2:2,3:2,6:3,
153286623;1:3,4:3,1:2,5:2,2:2,5:2,1:2,5:3,
148058652;1:1,2:2,2:2,2:2,2:1,2:2,2:2,2:2,2:1,2:2,3:3,
21639159;0:1,0:1,0:1,2:3,3:3,4:3,0:1,6:3,
3162117;1:3,2:3,2:3,3:3,2:3,2:1,0:1,2:2,3:3,3:3,3:3,4:3,0:1,0:1,6:2,5:3,
16177865;1:3,2:3,4:3,5:3,5:3,2:3,2:2,2:2,2:2,2:2,6:3,
152595420;1:3,2:3,3:3,4:3,4:2,4:2,4:2,2:2,4:2,5:3,6:3,
27977340;1:3,2:3,2:3,2:2,2:1,3:3,4:2,2:2,6:3,
13950212;2:3,2:3,2:2,2:3,2:2,4:3,3:3,
52885653;1:3,2:3,2:3,2:3,2:3,4:3,6:3,
51933303;1:2,2:3,2:3,2:2,2:2,3:3,3:3,4:3,5:2,6:3,
6116538;2:3,0:1,2:2,4:3,5:3,2:2,2:2,5:3,5:3,5:3,6:2,6:3,
85558268;0:1,0:1,0:1,2:3,2:3,0:1,6:2,4:3,
16048461;1:3,4:3,3:3,3:2,2:2,2:2,2:2,2:2,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
5400232;1:3,2:3,2:2,2:3,2:3,4:3,0:1,6:2,6:2,4:3,
154199022;2:3,2:3,2:3,2:3,2:2,3:3,3:2,0:1,0:1,4:3,6:3,2:2,
9883784;1:3,2:3,2:3,3:3,3:3,4:3,4:2,5:2,5:2,5:2,5:2,5:2,5:2,6:3,
55798147;1:3,2:3,2:3,3:3,4:3,4:3,5:3,2:2,2:2,6:3,
53549179;2:3,3:3,2:2,5:1,5:3,6:3,
49152;1:3,3:3,3:2,4:3,6:3,
56026222;1:3,2:3,2:3,2:2,3:2,2:2,3:2,3:3,
154672306;2:3,2:2,2:3,3:3,4:2,5:3,6:3,
154338324;0:1,0:1,0:1,0:1,2:2,2:2,6:2,2:2,2:2,2:2,
55663220;2:3,4:3,0:1,0:1,0:1,0:1,5:3,0:1,5:3,2:3,2:2,0:1,
34689289;1:3,2:2,3:3,4:3,4:3,4:3,6:3,
12136344;2:3,2:3,2:2,2:2,4:3,6:3,
123776354;1:3,2:3,2:3,2:2,2:3,3:3,2:2,4:3,6:3,
35226471;1:3,2:2,4:3,4:3,2:2,6:3,
59521571;1:3,2:3,2:3,2:2,3:2,4:2,6:3,
155573821;1:3,2:3,3:3,2:3,2:2,2:2,6:3,
154564532;1:3,2:3,2:3,3:3,3:2,4:3,6:2,6:2,2:2,2:2,2:2,2:1,2:2,2:3,2:2,2:2,2:2,2:2,5:2,6:3,
12929305;1:3,2:3,2:3,3:3,5:3,5:2,4:3,4:2,5:3,5:3,2:3,6:3,6:3,
73587552;1:1,2:2,3:3,4:2,5:3,5:1,5:2,5:2,6:3,
157418492;4:3,4:2,2:3,2:3,3:3,2:2,2:2,6:3,
55694358;1:3,4:3,2:3,3:3,4:3,5:3,
31502868;2:3,3:3,4:3,4:3,4:3,6:3,
53694203;0:1,2:2,3:3,4:3,4:3,6:3,
134704846;2:3,2:3,2:2,2:2,4:3,4:3,
55551411;2:3,2:2,1:2,2:2,2:2,4:3,
54725983;2:3,2:2,4:3,6:2,5:3,5:3,6:3,
6282748;1:3,2:3,2:2,3:3,4:3,3:2,
41398099;1:3,2:3,2:2,6:3,2:2,2:2,2:2,2:2,2:2,
84176591;2:3,4:3,4:2,5:3,5:3,5:3,2:3,2:2,5:2,6:3,
1116762;1:3,2:3,2:2,2:2,4:3,3:3,3:2,0:1,0:1,6:3,
152386304;1:3,2:3,4:3,4:3,5:3,6:3,
73548205;1:3,2:3,1:2,2:2,3:3,2:3,2:2,4:3,4:3,6:3,
3036996;2:3,2:2,3:3,2:3,4:3,4:3,6:3,
154101484;1:3,2:3,4:3,2:2,4:3,2:2,
53143847;2:3,2:3,2:2,2:2,2:3,2:2,3:3,4:3,5:2,6:3,
54937299;2:3,2:2,2:1,4:3,4:3,2:3,2:3,2:2,2:3,2:2,
5096004;2:3,2:3,4:2,3:3,6:3,6:2,6:2,6:1,
73600620;1:3,2:3,3:3,2:2,2:3,4:3,
158973844;0:1,0:1,0:1,2:2,2:2,2:3,2:3,2:2,2:2,2:1,0:1,0:1,3:3,3:3,0:1,0:1,
16100749;2:3,2:3,2:3,2:2,2:2,2:1,4:3,3:3,4:3,4:3,5:3,
125068263;1:3,2:3,3:3,4:2,4:3,6:3,
55638555;2:3,6:3,2:2,2:3,2:2,2:3,2:2,2:2,2:2,
134099463;2:3,2:3,4:3,2:3,4:3,5:3,6:3,
12481026;1:3,2:3,3:3,4:2,4:2,2:3,
52999189;1:3,2:2,4:3,5:3,5:3,5:3,
16387565;2:3,2:2,2:2,2:3,3:3,4:3,4:3,
4544548;2:3,2:3,3:3,3:2,2:2,4:3,5:3,5:3,5:3,6:2,
3291744;1:3,2:3,2:3,2:3,2:2,2:2,2:2,
53598951;2:3,2:3,2:2,2:3,2:2,3:3,6:3,6:1,6:1,
153613683;1:3,2:3,2:2,2:1,3:3,3:2,6:3,2:3,2:2,2:2,2:2,
3486365;1:3,2:3,3:3,5:2,4:3,5:3,6:3,
157984306;4:3,2:3,2:2,4:3,4:2,6:3,
18027141;1:3,2:3,4:3,2:2,4:3,1:2,3:3,6:3,6:3,6:3,6:3,
16393507;1:3,4:3,6:3,5:3,5:2,0:1,
45347077;2:3,2:3,3:3,2:2,4:3,6:3,
154957409;1:1,2:3,2:2,3:3,2:3,2:2,4:2,4:3,5:3,6:3,
14135497;1:3,1:3,2:3,4:3,4:3,2:3,2:2,5:2,4:3,6:3,
14936333;1:3,2:3,2:3,2:3,3:3,4:3,5:2,
16342228;1:3,2:2,0:1,3:3,4:3,5:3,
27172327;1:3,2:3,2:3,2:2,2:2,3:2,2:2,4:3,4:3,
154775114;0:1,0:1,3:3,4:3,4:3,0:1,6:3,
18079751;1:3,2:3,4:3,5:3,5:2,6:3,
209506152;1:3,2:3,2:2,2:3,3:3,4:3,6:3,
21718874;2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:1,2:2,3:3,4:3,4:2,
2467638;1:3,2:3,3:3,2:2,4:3,4:2,0:1,0:1,4:2,
38230255;1:3,2:3,2:3,3:3,4:3,5:3,
152896371;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
157693377;2:3,2:3,2:3,3:3,2:3,4:3,5:3,
15253738;1:3,2:3,2:3,3:3,4:2,6:3,
157832525;0:1,0:1,3:3,4:3,2:2,2:2,5:3,5:3,6:3,
286260;2:2,2:3,2:3,2:2,4:3,6:3,
67754732;0:1,2:3,2:2,2:3,2:2,2:2,2:3,2:3,
53513754;1:3,4:3,2:3,2:2,4:2,5:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
10075444;2:3,2:2,2:2,4:3,6:3,6:3,
18734680;1:3,2:3,4:3,2:3,2:3,4:3,4:3,6:3,
128573422;1:3,4:3,2:3,2:2,2:2,2:2,4:3,2:3,2:3,
4811596;1:3,4:3,2:2,4:3,4:3,4:3,2:2,2:2,6:3,
5977649;1:3,2:2,2:2,2:2,2:2,2:2,2:2,4:3,4:3,4:2,6:3,
14802764;1:3,4:3,2:3,2:2,3:3,2:2,4:3,5:3,6:3,
18353748;1:3,3:3,2:2,4:3,2:3,5:3,5:3,5:2,4:2,6:3,
54003942;2:3,3:2,2:3,2:2,2:3,4:3,6:3,
67853949;3:3,2:3,2:2,2:3,4:2,2:3,6:3,6:3,5:3,6:1,4:2,
54073181;1:3,4:3,2:3,2:2,4:3,2:3,2:2,
154832212;1:3,2:3,2:2,4:3,4:3,5:3,5:2,4:2,6:3,
345643;1:3,3:3,4:3,4:3,5:3,5:3,5:3,5:3,5:3,5:2,5:2,5:2,6:3,6:3,
30794071;2:3,3:3,5:3,2:2,4:2,2:1,2:2,2:1,
56382421;2:3,2:2,2:2,2:3,2:2,4:3,4:3,6:3,
14352176;2:3,3:3,4:3,2:2,3:3,5:3,
27071119;0:1,0:1,3:3,2:2,4:3,2:2,4:2,
43849359;2:3,2:3,3:2,2:3,4:3,5:3,6:3,
