s2orc_paper_id;len_paragraph;IT;DB;ERQ;SO;SF;MO;IT_0_17;IT_17_34;IT_34_50;IT_50_67;IT_67_84;IT_84_100;DB_0_17;DB_17_34;DB_34_50;DB_50_67;DB_67_84;DB_84_100;ERQ_0_17;ERQ_17_34;ERQ_34_50;ERQ_50_67;ERQ_67_84;ERQ_84_100;SO_0_17;SO_17_34;SO_34_50;SO_50_67;SO_67_84;SO_84_100;SF_0_17;SF_17_34;SF_34_50;SF_50_67;SF_67_84;SF_84_100;MO_0_17;MO_17_34;MO_34_50;MO_50_67;MO_67_84;MO_84_100
42489969;6;0.17;0.51;0;0.34;0;0;0.17;0;0;0;0;0;0;0.17;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0
119172580;7;0;0.42;0.1;0.28;0;0.14;0;0;0;0;0;0;0.14;0;0.14;0.14;0;0;0;0;0;0;0.1;0;0;0.14;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
33075931;7;0;0.58;0.14;0.14;0;0;0;0;0;0;0;0;0.14;0.14;0;0.1;0.1;0.1;0;0;0.14;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
53453437;6;0;0.56;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0.17;0;0.11;0.11;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
16035896;8;0.12;0.52;0.2;0;0;0;0.12;0;0;0;0;0;0;0.12;0.12;0.12;0;0.16;0;0;0;0.12;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12683930;7;0.14;0.24;0.14;0.2;0;0.14;0.14;0;0;0;0;0;0;0.14;0;0.1;0;0;0;0;0.14;0;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.14
42834708;8;0;0.4;0;0.32;0;0.12;0;0;0;0;0;0;0.12;0.12;0.08;0.08;0;0;0;0;0;0;0;0;0;0;0;0.12;0.12;0.08;0;0;0;0;0;0;0;0;0;0;0;0.12
46893061;7;0.14;0.44;0.14;0.14;0;0;0.14;0;0;0;0;0;0;0.14;0;0.1;0.1;0.1;0;0;0.14;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
14080011;11;0.09;0.18;0.27;0.27;0.09;0.09;0.09;0;0;0;0;0;0;0.18;0;0;0;0;0;0;0.18;0;0.09;0;0;0;0;0.18;0.09;0;0;0;0;0;0;0.09;0;0;0;0;0;0.09
153359305;9;0;0.11;0.22;0;0.55;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0.22;0.11;0.11;0;0;0;0;0;0.11
54737917;6;0.17;0.17;0.17;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
16940879;10;0;0.41;0.2;0.2;0;0.1;0;0;0;0;0;0;0.1;0.14;0.07;0.1;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1
158637234;7;0.19;0.28;0.14;0.14;0;0.14;0.14;0.05;0;0;0;0;0;0;0.14;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
37416527;10;0;0.34;0.1;0.1;0.1;0.1;0;0;0;0;0;0;0.1;0.17;0;0;0;0.07;0;0;0;0;0.1;0;0;0;0.1;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.1
3867980;6;0.17;0.28;0.17;0.17;0.11;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.11;0;0;0;0;0;0
53959460;6;0.17;0.17;0.11;0.34;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
154263383;7;0.1;0.14;0.14;0.24;0.14;0.14;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0.14;0.1;0;0;0;0.14;0;0;0;0;0;0;0;0.14
59135235;13;0;0.39;0.37;0;0;0.08;0;0;0;0;0;0;0.16;0.1;0.05;0.03;0;0.05;0;0;0.08;0.08;0.13;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08
15395229;12;0.08;0.61;0;0.08;0;0;0.08;0;0;0;0;0;0;0.16;0.06;0.18;0.09;0.12;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
53515348;13;0.08;0.28;0.05;0.24;0.16;0.08;0.08;0;0;0;0;0;0;0;0.13;0.1;0.05;0;0.05;0;0;0;0;0;0;0.16;0;0;0.08;0;0;0;0;0;0;0.16;0;0;0;0;0;0.08
53505092;9;0;0.29;0;0.22;0.18;0.11;0;0;0;0;0;0;0.11;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0;0.11;0.07;0;0;0;0;0;0.11
49567452;14;0.07;0.43;0.07;0.17;0.07;0.07;0;0.07;0;0;0;0;0.14;0;0.14;0.05;0;0.1;0;0.07;0;0;0;0;0;0;0;0.12000000000000001;0.05;0;0;0;0;0;0.07;0;0;0;0;0;0;0.07
10492285;10;0;0.17;0;0.17;0.3;0.1;0;0;0;0;0;0;0.07;0.1;0;0;0;0;0;0;0;0;0;0;0;0.07;0;0.1;0;0;0;0;0;0;0.2;0.1;0;0;0;0;0;0.1
16766088;7;0.14;0.14;0.44;0;0;0.14;0.14;0;0;0;0;0;0;0;0;0;0;0.14;0;0.14;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14
55740625;7;0.14;0.28;0.14;0.14;0;0.14;0.14;0;0;0;0;0;0;0.14;0.14;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
154840997;6;0.17;0.39;0.17;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.11;0.11;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
55875324;9;0.08;0.11;0.11;0.22;0.11;0;0.04;0.04;0;0;0;0;0;0;0;0;0.07;0.04;0;0;0;0.11;0;0;0;0.11;0.11;0;0;0;0;0;0;0.07;0;0.04;0;0;0;0;0;0
13674217;6;0.17;0.22;0;0;0.34;0.17;0.17;0;0;0;0;0;0;0.11;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0.17
158960195;15;0.07;0.51;0.14;0;0;0;0.07;0;0;0;0;0;0.07;0.08;0.06;0.08;0.04;0.18000000000000002;0;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
111377534;10;0.1;0.4;0;0.1;0.3;0.1;0.1;0;0;0;0;0;0;0.2;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.2;0.1;0;0;0;0;0;0.1
55015614;14;0.07;0.36;0.14;0.07;0.17;0.07;0.07;0;0;0;0;0;0.07;0.14;0.1;0.05;0;0;0;0;0;0.14;0;0;0;0;0;0;0.07;0;0;0;0;0;0.07;0.1;0;0;0;0;0;0.07
16669352;8;0.12;0.32;0.12;0.12;0;0.12;0.12;0;0;0;0;0;0;0.12;0;0.08;0;0.12;0;0;0.12;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0.12
56208750;6;0.23;0.17;0.17;0.17;0;0.17;0.17;0.06;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
31806071;11;0;0.27;0.27;0.15;0.18;0.09;0;0;0;0;0;0;0.09;0.09;0.09;0;0;0;0;0.09;0.09;0;0.09;0;0;0;0;0.09;0;0.06;0;0;0;0.09;0.09;0;0;0;0;0;0;0.09
45784419;10;0.07;0.27;0.1;0.1;0.24;0.1;0.07;0;0;0;0;0;0;0.1;0;0.1;0.07;0;0;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0.1;0.07;0;0.07;0;0;0;0;0;0.1
43002576;10;0.07;0.27;0.2;0.2;0;0.1;0.07;0;0;0;0;0;0;0.1;0;0.14;0.03;0;0;0.1;0;0;0.1;0;0;0;0.1;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1
62831163;8;0.12;0.2;0.08;0.24;0.04;0.04;0.12;0;0;0;0;0;0;0.12;0;0;0.08;0;0;0;0;0.08;0;0;0;0;0.12;0.12;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0.04
154273358;9;0.11;0.25;0;0.07;0.29;0.11;0.11;0;0;0;0;0;0;0.07;0.11;0.07;0;0;0;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0.07;0.11;0.11;0;0;0;0;0;0.11
53999118;6;0.11;0.34;0;0.28;0;0;0;0;0;0.11;0;0;0.17;0;0;0.17;0;0;0;0;0;0;0;0;0;0.17;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0
17545763;6;0.17;0.28;0.17;0;0.17;0;0.17;0;0;0;0;0;0;0;0;0.28;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0
15871817;10;0;0.48;0.1;0.2;0.1;0;0;0;0;0;0;0;0.1;0.17;0;0;0.07;0.14;0;0;0.1;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0
54047019;7;0.14;0.14;0.14;0;0;0.14;0.14;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14
1717177;14;0.07;0.31;0.07;0.07;0.25;0.07;0.07;0;0;0;0;0;0.07;0;0.05;0.05;0;0.14;0;0.07;0;0;0;0;0;0.07;0;0;0;0;0;0;0.05;0.1;0.1;0;0;0;0;0;0;0.07
154750023;12;0.08;0.26;0;0.3;0.16;0.06;0.08;0;0;0;0;0;0.08;0.06;0.06;0.06;0;0;0;0;0;0;0;0;0;0.08;0;0.16;0.06;0;0;0;0;0;0.08;0.08;0;0;0;0;0;0.06
16088076;10;0;0.1;0.1;0;0.4;0.03;0;0;0;0;0;0;0.03;0;0;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0.2;0.1;0;0;0;0;0;0.03
3251050;15;0.07;0.57;0.07;0;0.21;0.07;0.07;0;0;0;0;0;0.07;0.21000000000000002;0.08;0.21000000000000002;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0.07;0.14;0;0;0;0;0;0.07
17594773;9;0.11;0.22;0.11;0.32;0;0.11;0.11;0;0;0;0;0;0;0.11;0;0;0.11;0;0;0.11;0;0;0;0;0;0;0.07;0.18;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0.11
195499574;10;0.03;0.24;0.1;0.2;0.2;0.1;0.03;0;0;0;0;0;0;0.14;0.1;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0.1
155074884;6;0;0.11;0;0.17;0.34;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0
16003538;6;0.17;0.34;0;0.17;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.16999999999999998;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17
152625966;6;0.17;0.45;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0.17;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
142608387;9;0.11;0.54;0;0.11;0;0;0.11;0;0;0;0;0;0;0.18;0.07;0.11000000000000001;0.11;0.07;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0
153704450;8;0.12;0.2;0.08;0.12;0.12;0.12;0.12;0;0;0;0;0;0;0.12;0;0.08;0;0;0;0;0.08;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0.12;0;0;0;0;0;0;0.12
2885323;6;0.17;0.17;0.17;0.28;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0.17;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17
115130889;6;0.17;0.28;0.17;0.11;0.17;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0;0;0;0;0;0.17;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0.17;0;0;0;0;0;0
18003842;8;0.12;0.36;0.12;0.24;0;0.12;0.12;0;0;0;0;0;0;0;0.12;0.24;0;0;0;0;0;0;0.12;0;0;0.12;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0.12
20998528;7;0.14;0.44;0.14;0.14;0;0;0.14;0;0;0;0;0;0;0;0.14;0.1;0.1;0.1;0;0.14;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
73671078;7;0;0.34;0.14;0.14;0.14;0.14;0;0;0;0;0;0;0.14;0.1;0;0;0.1;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14
125022389;6;0.17;0.34;0.17;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.16999999999999998;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
2132913;9;0.11;0.47;0.22;0.11;0;0;0.11;0;0;0;0;0;0;0.22;0.11;0.07;0;0.07;0;0;0;0.11;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0
870704;11;0;0.42;0.09;0.24;0;0.03;0;0;0;0;0;0;0.09;0.06;0.15;0.12;0;0;0;0.09;0;0;0;0;0;0;0;0;0.15;0.09;0;0;0;0;0;0;0;0;0;0;0;0.03
1843919;7;0.14;0.44;0;0;0.2;0;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0;0;0;0;0;0
43346721;6;0.17;0.11;0.17;0.17;0.17;0.17;0.17;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17
53553860;10;0.1;0.44;0.07;0.17;0;0;0.1;0;0;0;0;0;0;0.1;0.07;0.2;0;0.07;0;0;0;0;0.07;0;0;0;0;0;0.1;0.07;0;0;0;0;0;0;0;0;0;0;0;0
41893634;8;0.12;0.28;0.24;0.12;0;0.12;0.12;0;0;0;0;0;0;0.12;0;0.16;0;0;0;0;0.12;0;0.12;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0.12
152657522;11;0;0.42;0.18;0.27;0;0.09;0;0;0;0;0;0;0.09;0.15;0.18;0;0;0;0;0;0;0.18;0;0;0;0;0;0;0.18;0.09;0;0;0;0;0;0;0;0;0;0;0;0.09
17233059;7;0.14;0.42;0;0.14;0.14;0.14;0.14;0;0;0;0;0;0;0.14;0;0.14;0.14;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14
154835526;16;0.06;0.18;0.06;0.24;0.24;0.06;0.06;0;0;0;0;0;0.06;0.08;0.04;0;0;0;0;0.06;0;0;0;0;0;0;0.04;0.16;0.04;0;0;0;0;0;0.12;0.12;0;0;0;0;0;0.06
12449148;15;0;0.11;0.07;0.39;0.14;0.04;0;0;0;0;0;0;0.11000000000000001;0;0;0;0;0;0;0.07;0;0;0;0;0;0.07;0.08;0.12;0.04;0.08;0;0.07;0;0;0.07;0;0;0;0;0;0;0.04
7193340;8;0.12;0.12;0.36;0.2;0;0.12;0.12;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0.12;0.24;0;0;0;0;0;0;0.08;0.12;0;0;0;0;0;0;0;0;0;0;0;0.12
2121949;9;0.11;0.29;0.11;0.11;0.22;0.11;0.11;0;0;0;0;0;0;0.22;0;0.07;0;0;0;0;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0.11
31951498;15;0.14;0.62;0;0.07;0;0;0.07;0;0.07;0;0;0;0;0.21000000000000002;0.04;0.08;0.14;0.15000000000000002;0;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1911486;9;0.11;0.11;0;0.55;0;0.11;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.11;0.22;0.11;0.11;0;0;0;0;0;0;0;0;0;0;0;0.11
56337080;8;0.12;0.12;0.2;0.2;0;0.12;0.12;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0.2;0;0;0;0;0;0;0.12;0.08;0;0;0;0;0;0;0;0;0;0;0;0.12
10931715;12;0.08;0.52;0.08;0.08;0;0.08;0.08;0;0;0;0;0;0.08;0.14;0.06;0.18;0.06;0;0;0;0;0;0.08;0;0;0;0;0;0;0.08;0;0;0;0;0;0;0;0;0;0;0;0.08
158655130;13;0.13;0.31;0.13;0.21;0.08;0;0.13;0;0;0;0;0;0;0.13;0.05;0.05;0;0.08;0;0;0;0.05;0.08;0;0;0;0.08;0;0.05;0.08;0;0;0;0;0;0.08;0;0;0;0;0;0
16761639;11;0.09;0.15;0;0.51;0;0.09;0.09;0;0;0;0;0;0;0.09;0.06;0;0;0;0;0;0;0;0;0;0;0.09;0.06;0.15;0.12;0.09;0;0;0;0;0;0;0;0;0;0;0;0.09
4803074;7;0.14;0.19;0.14;0.1;0.24;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0.05;0;0;0.14;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.14;0.1;0;0;0;0;0;0
59180691;10;0.1;0.41;0;0.27;0;0.1;0.1;0;0;0;0;0;0;0.2;0.07;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0.2;0.07;0;0;0;0;0;0;0;0;0;0;0;0.1
156516015;9;0.11;0.29;0.11;0.18;0.07;0.11;0.11;0;0;0;0;0;0;0.22;0;0.07;0;0;0;0;0;0.11;0;0;0;0;0;0;0.11;0.07;0;0;0.07;0;0;0;0;0;0;0;0;0.11
14616478;12;0.08;0.21;0.06;0.22;0.14;0.08;0.08;0;0;0;0;0;0.06;0;0.06;0;0.09;0;0;0.06;0;0;0;0;0;0.08;0;0.08;0;0.06;0;0;0;0.14;0;0;0;0;0;0;0;0.08
202307251;21;0;0.45;0.15;0.1;0;0;0;0;0;0;0;0;0.05;0.09000000000000001;0.11;0.11;0.07;0.02;0.05;0;0;0;0;0.1;0;0.05;0;0;0;0.05;0;0;0;0;0;0;0;0;0;0;0;0
54029976;8;0.12;0.24;0.12;0.32;0;0.04;0.12;0;0;0;0;0;0;0.12;0.12;0;0;0;0;0;0;0.12;0;0;0;0;0;0.12;0.12;0.08;0;0;0;0;0;0;0;0;0;0;0;0.04
109928994;11;0.09;0.27;0.09;0.27;0.18;0.09;0.09;0;0;0;0;0;0;0.18;0.09;0;0;0;0;0;0.09;0;0;0;0;0;0;0.18;0.09;0;0;0;0;0;0.09;0.09;0;0;0;0;0;0.09
156681278;11;0;0.42;0.12;0.18;0;0.09;0;0;0;0;0;0;0.09;0.18;0.09;0;0;0.06;0;0;0;0.12;0;0;0;0;0;0;0.18;0;0;0;0;0;0;0;0;0;0;0;0;0.09
121213702;10;0;0.27;0;0.5;0;0.1;0;0;0;0;0;0;0.03;0.1;0.07;0.07;0;0;0;0;0;0;0;0;0;0.1;0;0.1;0.2;0.1;0;0;0;0;0;0;0;0;0;0;0;0.1
195888586;13;0.08;0.13;0.08;0.29;0.31;0;0.08;0;0;0;0;0;0.08;0;0.05;0;0;0;0;0.08;0;0;0;0;0;0.08;0.08;0.08;0.05;0;0;0;0;0.08;0.05;0.18;0;0;0;0;0;0
66240618;7;0;0.42;0.14;0.28;0;0.14;0;0;0;0;0;0;0.14;0.14;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
54796614;7;0.14;0.34;0.14;0.14;0;0.14;0.14;0;0;0;0;0;0;0.1;0.14;0;0.1;0;0;0;0;0.14;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
55950535;9;0.11;0.22;0.11;0.11;0;0.11;0.11;0;0;0;0;0;0;0.11;0;0;0;0.11;0;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11
1556997;9;0.11;0.44;0.11;0.22;0;0.11;0.11;0;0;0;0;0;0;0.11;0.11;0.22;0;0;0;0;0;0;0;0.11;0;0.11;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.11
153730553;6;0;0.51;0.17;0.17;0;0;0;0;0;0;0;0;0;0.17;0;0.17;0.17;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
39822579;8;0.12;0.2;0.24;0.2;0;0.12;0.12;0;0;0;0;0;0;0.12;0.08;0;0;0;0;0;0;0.24;0;0;0;0;0;0;0.12;0.08;0;0;0;0;0;0;0;0;0;0;0;0.12
151295349;9;0;0.32;0.11;0.11;0.29;0;0;0;0;0;0;0;0.11;0.07;0.07;0.07;0;0;0;0.11;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0.11;0.18;0;0;0;0;0;0
38910119;11;0.09;0.09;0.15;0.21;0.24;0.09;0.09;0;0;0;0;0;0;0.09;0;0;0;0;0;0.09;0.06;0;0;0;0;0;0.09;0.12;0;0;0;0;0;0;0.15;0.09;0;0;0;0;0;0.09
3475969;10;0.1;0.17;0.1;0.2;0.3;0.1;0.1;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.1;0;0;0;0;0;0;0.1;0;0.1;0;0;0;0.1;0.2;0;0;0;0;0;0;0.1
2364435;9;0.11;0.22;0.11;0.11;0.21;0.11;0.11;0;0;0;0;0;0;0.22;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0.07;0.07;0.07;0;0;0;0;0;0.11
9764295;6;0;0.51;0;0.17;0.11;0.06;0;0;0;0;0;0;0.17;0.17;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0.06
154583480;6;0.11;0.45;0;0;0.06;0.17;0.11;0;0;0;0;0;0;0.17;0;0.17;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0;0.17
8392970;9;0;0.54;0.11;0.11;0;0.11;0;0;0;0;0;0;0.11;0.22;0;0.14;0.07;0;0;0;0.11;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0.11
16630793;6;0;0.17;0.17;0.34;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0.17;0;0;0;0.17;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
15648095;9;0.04;0.11;0.11;0.18;0.22;0.07;0.04;0;0;0;0;0;0;0.07;0;0.04;0;0;0;0.11;0;0;0;0;0;0;0.11;0.07;0;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0.07
53525492;14;0.07;0.35;0.19;0.2;0.05;0;0.07;0;0;0;0;0;0.07;0;0.07;0.07;0.14;0;0;0.05;0;0.14;0;0;0;0.05;0.05;0;0;0.1;0;0;0;0;0;0.05;0;0;0;0;0;0
14028390;15;0.07;0.33;0.07;0.04;0.21;0.04;0.07;0;0;0;0;0;0.04;0.18000000000000002;0.07;0.04;0;0;0;0;0.07;0;0;0;0;0;0;0.04;0;0;0;0;0;0.04;0.06;0.11000000000000001;0;0;0;0;0;0.04
35113831;6;0.17;0.34;0.17;0.17;0.11;0;0.17;0;0;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.11;0;0;0;0;0;0
67825767;7;0.14;0.58;0.14;0;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0.1;0.1;0.1;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
