s2orc_paper_id;len_paragraph;IT;DB;ERQ;SO;SF;MO;IT_0_17;IT_17_34;IT_34_50;IT_50_67;IT_67_84;IT_84_100;DB_0_17;DB_17_34;DB_34_50;DB_50_67;DB_67_84;DB_84_100;ERQ_0_17;ERQ_17_34;ERQ_34_50;ERQ_50_67;ERQ_67_84;ERQ_84_100;SO_0_17;SO_17_34;SO_34_50;SO_50_67;SO_67_84;SO_84_100;SF_0_17;SF_17_34;SF_34_50;SF_50_67;SF_67_84;SF_84_100;MO_0_17;MO_17_34;MO_34_50;MO_50_67;MO_67_84;MO_84_100
17470108;6;0;0.45;0.34;0.17;0;0;0;0;0;0;0;0;0.17;0;0;0.17;0.11;0;0;0.17;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
9109962;6;0;0.5;0;0.17;0;0.17;0;0;0;0;0;0;0.17;0;0;0.22;0.11;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
41655132;6;0.17;0.56;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0.11;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0
85240646;7;0.14;0.58;0.14;0;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0.1;0.1;0.1;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10944854;6;0.17;0.39;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.22;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
6511783;7;0.14;0.34;0.14;0.14;0.14;0;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0
859549;11;0.09;0.48;0.09;0.09;0.09;0;0.09;0;0;0;0;0;0;0.18;0;0.12;0.12;0.06;0;0;0.09;0;0;0;0;0;0.09;0;0;0;0;0;0;0;0;0.09;0;0;0;0;0;0
22127599;7;0.14;0.28;0.28;0.28;0;0;0.14;0;0;0;0;0;0;0;0.14;0;0.14;0;0;0.14;0;0.14;0;0;0;0;0;0;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0
16317388;7;0;0.5;0.14;0.14;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0.1;0;0.1;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
85235621;6;0.17;0.68;0;0.17;0;0;0;0;0;0.17;0;0;0.17;0.17;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
15667151;6;0.17;0.56;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
73455248;6;0.17;0.68;0.17;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0.34;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14095229;6;0.17;0.45;0.17;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0.11;0.17;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2871303;7;0.14;0.34;0.14;0.14;0.14;0;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0
155930153;6;0.17;0.56;0;0.17;0;0;0.17;0;0;0;0;0;0;0.11;0;0.28;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
21486028;7;0.14;0.44;0.1;0.14;0;0;0.14;0;0;0;0;0;0;0.1;0.14;0.1;0;0.1;0;0;0;0;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
86846039;6;0.17;0.45;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
55779898;6;0.17;0.34;0.34;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
16612363;7;0;0.14;0.14;0.28;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0.14;0;0;0;0;0.14;0.14;0;0;0;0;0;0;0;0;0;0;0;0
8349745;9;0.11;0.65;0;0.11;0;0;0.11;0;0;0;0;0;0;0.18;0.11;0.22;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0
88721688;6;0.17;0.51;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.34;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
1911481;6;0.17;0.17;0.17;0.34;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0
17306969;6;0.17;0.45;0;0.11;0;0;0.17;0;0;0;0;0;0;0.17;0;0.16999999999999998;0;0.11;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0
7908246;9;0.11;0.25;0.22;0.11;0;0.11;0.11;0;0;0;0;0;0;0.18;0;0.07;0;0;0;0;0;0.11;0.11;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0.11
82210731;7;0;0.66;0.1;0.14;0;0;0;0;0;0;0;0;0.14;0.14;0.14;0;0;0.24000000000000002;0;0;0;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0
195439999;7;0.14;0.58;0;0.14;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
1465416;8;0.12;0.64;0.12;0;0;0;0.12;0;0;0;0;0;0;0.12;0.12;0.2;0.12;0.08;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139104644;7;0.14;0.58;0;0.14;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0.1;0.1;0.1;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
1387309;6;0.17;0.45;0.34;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0.17;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
51935893;6;0.17;0.56;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
82219803;6;0.17;0.51;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.34;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
59337907;6;0.17;0.56;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.22;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
22102625;8;0.12;0.52;0;0;0.12;0;0.12;0;0;0;0;0;0;0.12;0.08;0.16;0.08;0.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0
84055181;6;0.17;0.5;0;0.17;0;0;0.17;0;0;0;0;0;0;0.11;0;0.28;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
13602417;6;0.17;0.45;0.11;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0.17;0;0;0;0;0.11;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
5239646;9;0.11;0.58;0;0.11;0;0;0.11;0;0;0;0;0;0;0.15;0.07;0.22;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0
12632778;8;0.12;0.48;0;0.12;0;0;0.12;0;0;0;0;0;0;0.12;0.08;0.16;0.08;0.04;0;0;0;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0
76665903;7;0.14;0.52;0.14;0.14;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0.14;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
19968193;9;0;0.55;0.11;0.33;0;0;0;0;0;0;0;0;0.11;0.22;0.11;0.11;0;0;0;0;0;0.11;0;0;0;0;0;0;0.11;0.22;0;0;0;0;0;0;0;0;0;0;0;0
92454923;8;0;0.32;0.2;0.12;0.12;0;0;0;0;0;0;0;0.12;0.08;0.08;0;0;0.04;0;0;0;0.08;0.12;0;0;0;0;0.12;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0
10344844;6;0.17;0.45;0;0.34;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0
9304055;7;0.14;0.3;0.14;0.14;0;0.14;0.14;0;0;0;0;0;0;0;0.1;0.1;0;0.1;0;0;0;0;0.14;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14
148570384;10;0;0.74;0.1;0.1;0;0;0;0;0;0;0;0;0.1;0.17;0.1;0.17;0.2;0;0;0;0;0;0;0.1;0;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0
16593216;7;0.14;0.38;0.1;0.14;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0;0;0.1;0;0;0;0;0.1;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13962954;6;0.17;0.5;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.22;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
55257501;6;0.17;0.34;0;0;0.34;0;0;0;0;0;0.11;0.06;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34;0;0;0;0;0;0;0;0
2275698;6;0.11;0.28;0.17;0.28;0;0;0.11;0;0;0;0;0;0;0.17;0;0.11;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0.11;0;0;0;0;0;0;0;0;0;0;0;0
15202467;9;0.11;0.57;0;0.11;0;0;0.11;0;0;0;0;0;0;0.18;0.11;0.14;0.07;0.07;0;0;0;0;0;0;0;0;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0
9398879;7;0.14;0.44;0.14;0;0;0;0.14;0;0;0;0;0;0;0;0.1;0.14;0.1;0.1;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18902472;6;0;0.39;0.17;0.17;0.17;0;0;0;0;0;0;0;0.17;0.11;0;0.11;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0
14272458;6;0.17;0.28;0.34;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
86330933;7;0.05;0.44;0.14;0.14;0;0;0.05;0;0;0;0;0;0;0.1;0.14;0;0.1;0.1;0;0;0;0.14;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
14264547;8;0.12;0.36;0;0.36;0;0;0.12;0;0;0;0;0;0;0.12;0.08;0.16;0;0;0;0;0;0;0;0;0;0;0;0;0.12;0.24;0;0;0;0;0;0;0;0;0;0;0;0
4630525;7;0.14;0.49;0;0.14;0;0;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0.1;0.05;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
3689989;6;0.17;0.45;0.17;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0.28;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.17
89705137;7;0.14;0.52;0;0.14;0;0.14;0.14;0;0;0;0;0;0;0.14;0.14;0.14;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
155403036;8;0.12;0.4;0.12;0;0;0;0.12;0;0;0;0;0;0;0.08;0.04;0.16;0;0.12;0;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22278213;6;0;0.62;0;0.17;0.17;0;0;0;0;0;0;0;0.17;0.17;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0
54557828;7;0.14;0.38;0.14;0.14;0.14;0;0.14;0;0;0;0;0;0;0;0.14;0.14;0.1;0;0;0.14;0;0;0;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0
10704788;6;0.17;0.68;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.34;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
9971961;6;0;0.39;0.17;0.28;0;0;0;0;0;0;0;0;0.17;0;0;0.11;0.11;0;0;0;0;0.17;0;0;0;0.11;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
187353588;6;0.17;0.5;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.22;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
6440030;7;0.14;0.44;0.28;0;0;0;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0;0.1;0;0;0;0;0.14;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4407783;6;0.17;0.17;0.17;0.17;0.17;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0.17;0;0;0;0;0;0;0;0
37465209;6;0.17;0.56;0;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.28;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
8592912;6;0.17;0.28;0.17;0.28;0;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0;0;0;0;0;0.17;0;0;0;0;0;0;0.11;0.17;0;0;0;0;0;0;0;0;0;0;0;0
5819653;7;0.14;0.38;0.28;0.14;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0;0.1;0;0;0;0;0.14;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
6519693;6;0;0.39;0.17;0.28;0;0;0;0;0;0;0;0;0.11;0.17;0;0.11;0;0;0;0;0;0.17;0;0;0;0;0;0;0.11;0.17;0;0;0;0;0;0;0;0;0;0;0;0
10733552;8;0.04;0.36;0.24;0;0.12;0;0.04;0;0;0;0;0;0;0.12;0;0.12;0.12;0;0;0;0;0.12;0;0.12;0;0;0;0;0;0;0;0;0;0;0;0.12;0;0;0;0;0;0
208211190;7;0;0.34;0.14;0.28;0.1;0;0;0;0;0;0;0;0.14;0.1;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0;0.14;0.14;0;0;0;0;0;0.1;0;0;0;0;0;0
6547061;6;0.11;0.28;0;0.45;0;0;0.11;0;0;0;0;0;0;0.17;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0.28;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
3607833;7;0.14;0.56;0.14;0.14;0;0;0;0;0.14;0;0;0;0.14;0.14;0;0.14;0.14;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
85035393;6;0;0.45;0.34;0.17;0;0;0;0;0;0;0;0;0.17;0.17;0;0.11;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
6808695;6;0.17;0.45;0.34;0;0;0;0.17;0;0;0;0;0;0;0.17;0;0.17;0.11;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
46718022;6;0;0.51;0.11;0.17;0;0;0;0;0;0;0;0;0.17;0.06;0;0.11;0.17;0;0;0;0;0.11;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
205160758;6;0.17;0.39;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0;0;0.28;0.11;0;0;0.17;0;0;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
18673793;9;0;0.32;0.36;0.11;0;0;0;0;0;0;0;0;0.11;0.14;0.07;0;0;0;0;0;0;0.11;0.07;0.18;0;0;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7759952;6;0.17;0.28;0.17;0.34;0;0;0.17;0;0;0;0;0;0;0.17;0;0;0.11;0;0;0;0;0.17;0;0;0;0;0;0.17;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
17830658;15;0.07;0.28;0.07;0.14;0.07;0;0.07;0;0;0;0;0;0.07;0.14;0.07;0;0;0;0;0.07;0;0;0;0;0;0;0.07;0.07;0;0;0;0;0;0.07;0;0;0;0;0;0;0;0
169113764;7;0.14;0.34;0.2;0.14;0;0;0.14;0;0;0;0;0;0;0.14;0.1;0.1;0;0;0;0;0;0;0.1;0.1;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
59571798;7;0.14;0.56;0;0.28;0;0;0;0;0.14;0;0;0;0.14;0.14;0;0.14;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0.28;0;0;0;0;0;0;0;0;0;0;0;0
2735258;6;0.17;0.39;0.17;0.17;0;0;0.17;0;0;0;0;0;0;0.17;0;0.11;0.11;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0;0;0;0;0
55817180;7;0.14;0.38;0;0.28;0;0.14;0.14;0;0;0;0;0;0;0.14;0.14;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.14;0.14;0;0;0;0;0;0;0;0;0;0;0;0.14
6376439;6;0;0.45;0;0.28;0;0.06;0;0;0;0;0;0;0.17;0.17;0;0.11;0;0;0;0;0;0;0;0;0;0;0;0.17;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0.06
91899474;7;0;0.5;0.14;0.14;0;0;0;0;0;0;0;0;0.1;0.1;0.1;0.1;0.1;0;0;0;0;0;0;0.14;0;0;0;0;0;0.14;0;0;0;0;0;0;0;0;0;0;0;0
4492134;6;0.17;0.17;0.17;0.34;0.17;0;0.17;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0.17;0;0;0;0.17;0;0;0;0;0;0;0;0
5849635;10;0;0.61;0.1;0;0.1;0;0;0;0;0;0;0;0.1;0.1;0.1;0.17;0.07;0.07;0;0;0;0;0.1;0;0;0;0;0;0;0;0;0;0;0;0;0.1;0;0;0;0;0;0
10634837;6;0;0.45;0.17;0.34;0;0;0;0;0;0;0;0;0.17;0.17;0;0.11;0;0;0;0;0;0.17;0;0;0;0;0;0;0.17;0.17;0;0;0;0;0;0;0;0;0;0;0;0
