s2orc_paper_id;writing_score
19175604;2:3,2:1,2:2,2:2,2:1,3:3,3:3,4:3,6:3,
16139557;1:3,2:3,2:2,2:3,2:2,2:2,
1072005;2:3,2:2,4:3,2:2,5:3,6:3,
3475969;1:3,2:3,3:3,4:3,5:3,5:3,5:3,5:3,5:3,6:3,
8928307;2:3,2:3,4:3,2:2,3:3,5:3,
9813424;1:3,2:3,2:3,3:3,2:2,2:2,2:2,4:2,4:3,2:3,4:3,
55009753;1:2,1:3,2:3,6:3,6:3,6:3,
53236530;1:3,2:3,4:3,2:2,2:2,2:2,4:3,
5073265;1:3,2:3,4:3,3:3,2:2,0:2,
33596726;4:3,2:2,3:3,6:3,2:2,2:1,2:1,2:1,2:1,2:1,2:1,
37100261;1:3,2:3,2:3,4:3,6:2,0:1,
42489969;1:3,2:2,2:3,2:3,4:3,4:3,
10521748;1:3,2:3,2:3,2:2,2:2,4:3,
9096277;1:3,5:3,2:2,4:3,5:3,2:1,2:2,2:2,5:3,6:3,
18435935;1:1,2:2,2:3,1:1,3:2,3:3,2:2,4:3,6:3,
15762169;1:3,2:3,3:3,2:3,5:3,4:3,6:3,2:3,0:1,0:1,5:2,0:1,
32430751;2:3,0:1,2:3,3:3,4:3,4:3,4:3,5:3,
14639080;2:3,2:3,4:3,4:2,2:2,6:3,
11704758;1:3,2:3,2:2,2:3,2:3,3:3,4:3,4:3,4:3,6:3,
16555102;1:3,2:3,0:1,0:1,0:1,6:3,0:1,0:1,0:1,2:3,
2216379;1:3,2:3,2:3,2:3,2:3,4:3,
15282282;2:3,2:3,2:3,3:3,4:3,2:2,2:1,2:2,2:2,
51791460;1:1,1:2,2:2,2:2,2:1,2:1,2:1,2:1,2:1,4:3,6:3,
210116692;1:3,2:2,3:2,3:3,3:3,4:3,
6964023;1:3,2:3,3:3,6:2,0:1,0:1,0:1,0:1,0:1,3:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,6:3,
53052501;1:3,2:2,2:3,2:3,3:3,4:3,4:3,5:3,6:2,
3152863;1:2,2:3,2:2,4:3,6:3,
8173387;1:3,2:2,2:3,0:1,2:2,3:3,5:2,5:3,
40486748;1:3,2:3,2:3,2:3,2:3,2:3,2:3,3:3,4:3,
199442574;1:3,2:3,2:3,3:2,4:2,4:2,4:3,6:3,
54569154;1:3,2:3,4:3,0:2,2:3,
26479450;2:3,2:2,3:3,2:2,4:3,4:3,5:2,
8274124;1:3,2:3,3:3,4:3,2:3,2:3,4:3,
14952806;2:3,4:2,2:3,2:3,2:2,2:3,5:3,2:2,2:2,6:3,
9959151;2:3,2:2,3:3,2:2,4:3,0:1,4:2,4:2,1:3,5:3,
14407461;2:3,3:3,5:2,0:1,0:1,5:2,5:2,5:2,5:2,5:2,6:3,5:2,5:2,5:2,0:1,0:1,0:1,0:1,5:2,
7917641;1:3,2:3,2:2,2:2,4:3,2:2,3:3,5:2,6:3,
199577413;0:1,2:3,2:3,2:3,3:3,4:3,5:3,4:3,5:3,0:1,0:1,
14819949;1:3,4:3,2:3,2:3,2:2,2:3,4:3,5:3,6:3,
209426675;1:3,2:3,2:3,0:2,2:3,0:2,5:3,
29936858;1:3,2:3,3:3,2:2,2:2,4:3,6:3,
17797087;1:3,2:3,4:2,2:2,4:2,2:2,6:3,
23644814;1:3,4:3,2:2,3:3,6:3,0:1,
2026569;0:1,3:3,0:1,2:3,4:2,5:2,4:3,6:3,
6374310;1:1,0:1,2:3,3:3,2:2,2:2,2:2,2:3,2:2,2:3,3:3,3:3,4:3,4:3,4:1,4:3,6:3,0:1,0:1,
119162262;1:3,2:3,2:2,2:2,0:1,3:2,2:2,2:1,2:1,3:3,0:1,0:1,5:3,5:1,5:3,5:2,6:2,
56657868;1:3,2:3,2:3,3:3,4:3,6:3,
160208;1:3,2:3,3:3,4:3,2:2,6:3,
53654495;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
42484471;1:3,2:2,0:1,2:2,3:3,4:3,6:3,
40550124;2:3,2:3,4:3,2:2,4:3,6:3,
31019129;0:1,0:1,2:2,2:2,4:3,2:3,4:3,
14080011;1:3,2:2,2:3,4:3,2:3,3:2,4:2,5:3,6:3,6:3,
15992974;0:1,0:1,0:1,0:1,0:1,0:1,
1134336;1:3,2:3,2:3,3:3,2:3,6:2,
199405460;1:3,2:3,2:2,2:3,2:1,3:2,4:3,6:3,
2305800;2:3,2:2,2:2,2:1,5:3,4:2,2:1,5:3,
17772781;2:3,2:3,2:2,3:3,4:3,4:3,4:3,4:3,4:2,6:3,
14011177;1:3,4:3,0:2,2:2,2:2,6:2,2:3,4:2,5:2,
1464209;1:3,2:3,4:3,4:2,4:3,0:2,0:1,
6348305;2:3,2:3,0:1,2:2,2:2,0:1,2:3,5:3,
119619729;2:3,2:3,2:2,2:2,3:3,6:3,
11349921;0:1,0:1,0:1,0:1,0:1,4:3,
12849539;1:1,4:3,2:2,2:2,2:3,2:2,6:3,
39641581;1:2,2:3,4:3,3:3,4:2,6:3,
13927977;1:3,2:2,3:3,2:2,4:1,4:1,2:2,2:1,6:3,4:1,5:2,5:2,5:2,5:2,5:2,
14105798;2:2,2:3,2:2,2:2,2:2,3:3,4:3,4:3,
119594179;1:3,2:3,3:3,2:3,4:3,4:3,5:2,
18440440;2:3,2:3,2:3,2:3,2:2,2:3,2:2,4:3,6:3,
198358658;1:3,2:3,3:2,2:2,4:2,2:1,5:1,5:1,6:2,1:2,4:3,
14025462;1:3,2:3,3:3,4:3,2:2,6:3,
7318;1:3,2:3,4:3,3:2,3:3,4:2,
43365537;1:3,2:3,2:3,2:2,4:2,2:2,2:2,4:3,6:3,
2630803;1:3,2:3,2:3,2:2,2:3,2:2,2:3,
18097516;1:1,2:3,2:3,4:3,4:3,4:3,
5943435;1:3,2:3,2:2,0:1,0:1,0:1,4:3,4:3,4:2,4:2,4:2,6:2,
55223397;1:3,2:3,2:2,3:3,4:3,4:3,
2342054;1:3,2:3,3:3,3:3,4:3,4:2,6:3,
16571000;2:3,3:3,5:3,4:3,5:2,2:2,2:2,
15735280;1:3,3:3,0:1,2:3,2:2,3:3,
10581840;1:3,2:3,2:2,2:3,2:3,6:3,
17266519;1:3,2:3,2:3,2:3,4:3,5:3,2:2,3:3,6:3,
575669;2:3,2:3,3:3,4:3,2:2,4:2,6:3,
14611146;1:3,2:3,2:2,2:2,2:3,2:2,3:3,4:3,6:3,
14154566;2:3,0:1,0:1,0:1,4:3,2:2,0:1,4:3,6:3,0:1,0:1,2:3,4:3,0:1,2:3,5:3,2:3,2:2,0:1,4:3,
210142880;1:1,2:2,2:2,2:1,2:3,2:2,2:2,4:3,6:1,
17156671;1:3,2:2,2:2,2:2,4:3,5:3,6:3,
33573234;1:3,2:3,2:2,2:2,3:3,3:3,4:3,4:2,4:2,4:2,2:3,2:3,2:3,3:3,2:2,4:3,6:3,
85496589;1:3,2:3,2:2,4:3,4:2,4:3,
41243361;1:3,1:2,1:1,2:3,2:3,2:2,2:2,2:1,0:1,0:1,0:1,0:1,4:3,5:2,0:1,5:2,0:1,0:1,6:3,
6350521;1:3,2:3,3:3,2:2,3:2,3:3,3:2,6:3,
2013455;2:3,1:3,1:3,2:2,2:2,4:3,
6455117;1:3,6:3,2:2,2:3,2:1,2:1,3:2,3:2,5:2,6:2,
215548235;1:3,2:3,4:2,4:2,5:3,6:3,0:1,0:1,
6545110;1:3,2:3,2:2,3:3,4:2,3:2,6:3,
9208917;2:3,2:3,2:3,3:3,4:2,0:1,4:2,4:2,0:1,6:3,6:2,
3634619;1:3,2:2,2:3,2:2,4:3,4:2,6:3,
3104891;1:3,2:3,2:2,3:3,2:2,4:3,4:2,6:3,
8274876;1:3,2:2,2:2,2:2,3:3,3:3,3:3,3:3,3:3,5:3,5:2,2:1,2:1,2:1,6:3,6:3,
1402726;1:3,2:3,2:2,2:2,2:2,3:3,2:2,3:2,4:3,6:3,
2758248;2:1,2:2,2:3,2:2,3:3,3:2,6:3,
16092682;2:3,0:1,3:3,2:2,4:3,4:3,4:2,0:1,0:1,
292710;0:1,0:1,3:3,3:3,2:3,6:3,
17764803;2:1,2:3,2:3,2:2,2:2,4:3,0:1,2:2,4:3,6:2,5:2,
5436463;1:3,2:3,4:2,2:2,5:3,
2338027;1:3,2:3,4:3,2:3,2:3,2:2,2:2,2:1,3:3,2:2,4:2,4:3,6:3,
6416654;2:3,1:3,2:1,3:2,4:2,6:3,
114217637;1:3,2:3,2:3,3:3,3:2,6:3,
6511783;1:3,2:3,2:2,2:2,3:3,4:3,5:3,
15880279;2:3,3:3,3:2,2:2,3:3,4:3,4:3,5:3,2:2,
7728071;1:3,2:3,2:2,2:2,3:3,2:2,2:2,4:3,5:3,2:2,6:3,
31822354;1:3,2:3,2:3,2:2,2:2,2:3,4:3,4:2,
1330809;1:3,2:3,2:3,3:3,4:3,6:3,5:2,5:2,5:3,
11439217;1:3,2:3,2:3,2:2,2:3,3:3,4:3,6:3,
53540921;1:3,3:3,2:3,4:3,2:2,4:2,4:2,6:3,
5077483;2:3,2:3,4:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,6:3,0:1,0:1,0:1,0:1,2:2,5:1,0:1,
7408928;1:3,2:3,2:3,2:2,3:3,3:2,6:3,
35169304;4:3,2:3,1:3,3:3,4:2,4:2,6:3,
27473362;2:3,2:2,2:2,3:3,4:1,2:2,6:2,6:2,
766167;1:3,2:3,2:3,2:3,2:3,0:1,
118644377;1:3,2:2,3:3,0:1,3:3,4:3,2:2,6:3,0:1,0:1,0:1,0:1,
367494;1:3,2:3,2:2,2:2,2:2,2:2,5:2,3:3,
483540;1:3,2:3,2:3,3:3,4:3,5:2,6:1,4:2,6:3,
49664409;1:3,2:3,3:3,4:3,4:3,4:2,4:3,4:3,5:3,6:3,
85533536;2:3,2:3,3:3,2:2,3:3,3:3,4:3,2:2,5:3,2:1,6:3,6:3,6:3,
13744946;2:3,2:3,0:1,2:2,4:3,6:3,
222066;1:3,2:3,2:3,3:3,4:3,3:3,2:2,5:2,
59222829;1:3,0:1,2:3,2:2,0:1,4:3,5:3,
14550418;1:3,2:3,2:2,3:3,4:3,4:3,
17555818;1:3,2:3,0:1,2:2,2:2,2:2,4:3,3:3,4:3,5:2,
62831163;1:3,2:3,4:3,4:3,3:3,2:2,2:2,6:2,
19873918;1:3,2:3,2:2,2:1,3:2,0:1,6:3,4:3,4:3,4:3,2:3,2:2,2:2,2:2,2:2,4:3,5:3,6:3,
102352366;1:3,2:3,2:2,2:2,3:3,4:3,5:3,
15909991;2:3,3:3,6:3,5:3,0:1,5:3,5:2,0:1,
13986076;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,6:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
28208065;2:3,2:2,2:2,2:2,0:1,3:3,
119638351;2:3,2:3,3:2,3:2,2:3,2:3,2:3,
67771220;2:1,2:3,3:3,2:2,2:2,0:1,0:1,0:1,4:3,6:3,0:1,0:1,
2871303;1:3,2:3,2:2,2:2,3:3,4:3,5:3,
17427740;1:3,2:3,2:2,2:2,2:1,2:2,3:3,3:3,4:3,6:3,
57373756;1:3,3:3,0:1,2:3,4:3,6:3,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
21754088;2:3,2:2,2:1,2:2,2:2,2:3,2:2,2:1,4:3,
208175621;1:3,2:3,2:3,2:3,2:3,1:3,4:3,5:3,5:3,5:3,5:3,0:1,
58932346;1:3,3:3,0:1,3:3,4:3,4:3,4:3,0:1,4:3,6:3,0:1,
209414719;1:3,2:3,2:3,3:2,4:3,5:3,5:3,6:3,
208006426;1:3,2:3,3:3,2:2,4:3,2:2,5:3,4:2,5:3,
57189115;0:1,0:1,0:1,0:1,3:2,4:2,0:1,0:1,0:1,6:3,0:1,0:1,5:2,5:2,
207780498;1:3,2:2,3:3,3:3,3:3,5:3,6:3,
208158380;1:3,2:3,2:3,2:3,2:2,3:3,6:3,
16612363;0:1,0:1,0:1,2:3,3:2,2:2,4:3,
202540595;1:3,2:3,2:2,2:3,3:3,2:2,3:1,2:1,4:3,6:3,
14684552;0:1,0:2,0:2,0:2,0:1,0:1,0:1,6:3,
3006511;1:3,6:3,0:1,2:2,2:2,4:3,0:1,0:1,
86489952;1:3,2:3,2:2,2:2,4:3,3:3,3:2,6:3,
1911481;1:3,2:3,3:3,4:3,4:2,0:1,
45353149;1:3,2:3,3:3,2:2,5:3,6:3,
1010294;1:3,2:3,2:2,4:3,4:3,2:2,6:3,
600540;1:3,2:2,2:2,2:3,3:3,2:2,4:3,5:2,
10086510;2:3,2:3,3:3,3:2,4:3,5:3,2:2,6:3,2:2,2:2,2:2,2:2,6:3,
131778403;2:3,2:3,3:3,4:3,4:2,4:2,5:3,
3133281;1:3,2:2,2:3,2:3,4:3,5:3,
3942510;2:3,2:3,2:3,3:3,2:3,3:3,4:3,
18121876;1:3,2:2,2:3,2:2,2:2,3:3,4:3,5:2,0:1,0:1,5:2,5:2,3:3,5:2,6:2,
15871887;1:3,2:3,2:3,2:2,2:2,2:2,2:1,2:1,2:1,2:2,3:3,4:3,5:3,6:3,
2099448;1:3,2:3,2:2,3:3,2:1,2:2,3:3,6:3,
2492922;0:1,0:1,3:3,6:3,6:3,6:3,6:3,5:3,5:3,0:1,
51880061;0:1,0:1,0:1,0:1,4:3,6:3,
13228378;1:3,2:3,2:3,2:3,3:3,4:3,6:3,
203641993;1:3,2:3,4:3,3:3,4:3,4:3,4:3,5:3,6:3,
2293676;1:3,2:3,3:3,3:3,3:3,4:3,6:3,0:2,
13907079;1:1,2:2,2:2,3:3,5:2,6:3,
3251050;1:3,2:3,2:2,2:2,2:3,2:3,2:3,3:3,5:3,5:3,5:3,6:3,
12004625;2:3,2:3,3:3,2:2,2:2,2:2,4:3,4:3,
16477677;1:3,2:2,2:2,0:1,0:1,0:1,4:3,4:3,5:2,5:2,5:2,5:2,6:3,
18007865;1:3,2:3,2:3,2:3,2:2,4:3,6:3,
196181223;0:1,0:1,0:1,0:1,0:1,0:1,
10971820;1:3,2:3,2:2,2:2,4:3,5:3,
37634034;1:3,2:3,2:2,3:3,2:2,3:2,3:3,4:3,
14109864;2:3,2:3,2:2,2:2,3:3,6:3,
49545882;2:3,2:3,2:2,2:1,4:2,2:2,2:2,2:3,4:2,3:3,
34277962;1:3,2:3,2:3,2:2,4:3,4:2,2:2,4:3,
12387425;1:3,0:1,0:1,2:2,2:2,3:3,4:3,6:3,
34542127;1:3,2:3,2:2,2:3,2:3,2:2,4:3,6:3,
43629129;0:1,0:1,2:2,2:2,2:2,0:1,0:1,0:1,
15818686;1:2,2:2,2:2,2:3,2:2,4:3,
2700690;2:3,2:3,3:3,2:2,4:3,6:3,
41930129;2:2,2:2,3:3,1:3,2:3,2:2,
174797769;1:3,2:3,2:2,4:3,4:3,2:2,5:3,6:3,
45052207;2:3,2:3,2:3,2:3,2:2,3:3,2:3,5:3,6:3,
159040754;1:3,2:3,2:2,2:3,2:2,4:3,4:3,4:2,6:3,6:3,6:3,6:3,6:3,
2656;2:3,2:2,4:3,6:3,2:3,
7279512;1:3,2:3,2:2,2:2,3:3,4:3,
2725260;1:3,3:3,4:2,2:2,5:3,5:3,6:3,
17752005;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
36715006;1:3,2:3,2:2,2:2,4:3,4:3,6:3,
3602049;1:3,2:3,4:3,2:3,3:2,2:3,3:2,4:3,2:2,2:2,2:3,2:2,4:3,2:2,4:3,5:3,5:2,5:3,5:3,6:3,6:3,
5770711;1:3,3:3,2:2,2:2,4:3,4:3,4:3,5:2,6:3,
46896066;1:3,0:1,2:2,2:2,2:2,2:2,0:1,0:1,3:3,6:3,
952899;1:3,2:3,2:2,0:1,0:1,0:1,6:3,
202541148;1:3,2:3,2:2,2:2,2:2,2:2,4:3,
154984;1:3,3:3,2:3,4:3,4:2,2:2,2:3,2:3,5:2,5:3,
8643851;1:3,2:3,2:2,2:2,2:1,3:3,2:2,4:3,2:2,6:2,2:3,2:3,
9304055;1:3,4:3,2:2,2:2,3:3,2:2,6:3,
2981353;1:3,2:3,3:3,2:2,2:2,4:3,4:3,6:3,
1515775;1:3,2:3,2:2,2:2,2:3,3:3,3:3,4:3,6:3,
8722684;1:3,2:3,2:2,2:2,2:1,4:3,
1607394;1:3,2:3,4:2,4:2,2:2,6:3,0:1,
679496;1:3,2:3,2:2,2:2,2:2,5:2,6:3,0:1,
18003842;1:3,3:3,2:3,2:2,2:2,2:2,4:3,6:3,0:1,0:1,0:1,
13962954;1:3,2:3,2:2,2:2,2:2,4:3,
18199219;1:3,2:2,2:3,3:2,3:2,4:2,6:3,
1710956;2:2,2:3,2:3,2:2,4:3,2:1,2:2,2:3,2:2,2:2,2:2,2:2,2:1,
2761325;1:3,3:3,4:3,0:1,0:1,2:3,2:3,2:3,2:3,2:3,
2132913;1:3,2:3,2:2,2:2,2:3,2:2,3:3,4:3,4:3,
18776170;1:3,2:3,2:3,2:2,4:3,4:3,4:3,4:2,4:2,4:2,6:3,6:3,5:1,5:1,0:1,
16377400;1:3,2:3,2:3,2:3,2:3,2:3,2:3,2:2,2:3,4:3,3:3,6:3,6:3,
59488205;1:2,2:3,2:2,2:2,2:2,6:3,
15188649;1:3,2:3,3:2,5:2,2:2,4:3,5:2,2:1,3:2,3:3,5:2,4:3,
13748118;2:3,3:3,2:2,2:2,2:3,6:3,
3477006;1:3,2:3,2:3,2:3,2:3,3:3,3:3,4:3,6:3,
2370808;2:3,3:3,4:3,6:3,0:1,0:1,0:1,0:1,
6147129;2:3,2:2,2:3,6:1,2:2,2:2,
11355124;1:3,0:1,2:2,2:2,3:3,4:3,6:3,
13207136;1:3,4:3,0:1,0:1,0:1,2:2,
26447809;1:3,4:3,2:2,2:2,2:2,2:1,4:3,2:1,6:3,
6030925;1:3,0:1,2:3,2:2,3:3,4:3,0:1,2:2,2:2,4:3,6:3,0:1,
17622615;1:3,2:2,4:3,6:3,2:3,4:3,2:2,0:1,0:1,0:1,0:1,3:3,5:3,5:2,
14272458;1:3,2:3,2:3,2:3,3:3,4:3,
5905182;2:3,2:3,2:3,3:3,2:2,4:3,6:3,6:3,
13476245;1:3,2:3,2:2,4:3,0:1,0:1,0:1,0:1,0:1,5:3,6:2,
8283512;2:2,4:3,2:3,4:2,4:1,5:1,5:1,
12859983;1:3,2:3,2:2,3:3,1:1,3:3,4:3,5:2,5:2,5:2,5:2,5:2,6:3,
18371778;1:3,2:2,2:3,3:3,2:3,2:3,2:2,2:3,4:3,
5909710;1:2,2:2,3:3,2:3,0:1,4:3,0:1,4:3,
12449148;2:3,2:2,3:3,4:3,5:3,5:2,5:2,4:3,5:3,5:3,5:2,5:3,4:2,4:2,6:3,
12821517;1:3,4:3,2:3,5:2,4:3,2:2,2:2,2:1,2:2,2:2,2:2,6:3,
16376914;1:1,2:1,2:3,2:3,2:1,3:3,3:3,0:1,0:1,0:1,
2873329;2:3,1:3,3:3,4:3,4:2,5:2,6:1,
8850428;1:3,3:3,2:2,5:3,2:2,6:3,
55442959;3:3,2:3,2:3,5:2,6:2,5:1,5:1,5:1,2:1,
3689989;1:3,2:3,2:3,3:3,4:3,6:3,
909887;2:3,3:3,4:3,4:2,2:2,6:3,0:1,0:1,0:1,0:1,0:1,
15301112;1:2,2:2,2:3,5:3,4:3,2:2,3:3,
13868805;1:3,2:2,2:2,4:3,2:2,3:3,2:2,2:2,2:2,5:2,6:3,
10931715;1:3,2:3,2:3,2:2,2:2,3:3,3:3,3:2,3:2,4:3,4:3,6:3,
15905942;1:3,2:3,2:3,2:2,0:1,0:1,3:2,
7776150;1:3,2:3,2:2,2:2,4:3,6:3,
11057728;1:3,2:3,4:3,4:3,4:2,5:2,3:3,6:3,
31172406;2:3,2:2,2:2,2:3,3:3,6:3,
1788508;1:3,2:3,3:3,2:2,2:2,3:3,2:2,2:2,3:3,5:3,5:2,4:3,4:3,5:2,5:3,6:3,4:2,
5773991;2:3,2:2,2:1,0:1,4:2,4:3,
7640960;1:3,2:3,2:3,3:3,4:3,4:2,6:3,
11245779;1:3,4:2,2:2,6:3,2:2,2:2,2:2,2:2,2:2,2:2,2:2,3:3,2:2,2:2,
16761639;1:3,2:2,3:3,2:2,4:3,4:3,4:3,2:2,4:2,5:3,6:3,
14857795;2:3,2:2,3:3,5:3,5:3,5:2,0:1,2:2,2:2,0:1,0:1,
62841469;2:3,2:3,2:3,2:2,2:2,2:1,4:3,3:3,3:3,4:2,4:2,4:3,5:2,
3527459;1:3,2:3,2:2,2:2,4:3,5:3,2:2,
63682126;1:3,2:2,3:3,4:2,4:2,6:3,
625045;1:3,0:1,2:3,2:2,0:1,0:1,2:2,3:3,6:3,
1723798;1:3,2:3,2:2,3:3,3:3,2:2,4:2,4:3,4:2,5:2,5:2,5:2,6:3,
27395359;1:3,2:3,4:3,2:3,2:3,2:3,2:3,2:3,2:3,4:3,4:3,0:2,2:3,6:3,6:3,2:3,0:1,0:1,0:1,0:1,
34575587;1:3,2:3,2:2,3:3,4:3,4:3,4:3,4:3,2:2,
69933420;0:1,2:3,0:1,2:3,4:3,4:2,4:3,4:3,
15623035;1:3,2:3,2:2,3:3,4:3,5:3,5:3,6:3,
63725150;1:2,0:1,0:1,2:3,3:3,2:2,2:2,3:3,4:3,4:3,4:3,0:1,
19598093;1:3,2:3,2:2,2:3,2:3,2:2,2:3,4:3,6:3,
38991580;1:3,3:3,2:2,2:3,2:3,2:2,2:2,5:2,5:3,4:3,5:3,4:3,5:3,5:2,5:3,2:2,2:2,5:2,0:1,5:2,
38744679;1:3,2:2,3:3,0:1,0:1,0:1,4:3,2:2,2:3,2:3,
39262371;0:1,0:1,0:1,1:2,2:2,0:1,0:1,0:1,0:1,6:3,
16452523;1:3,2:3,0:1,3:3,4:3,6:3,
18036543;1:3,2:3,2:2,3:3,4:3,4:3,2:2,6:3,
14402484;1:3,2:3,2:3,3:3,2:2,4:3,6:3,
119711714;2:3,2:3,2:3,4:3,4:2,4:2,4:3,5:3,5:3,5:3,6:2,5:3,
153184;1:3,2:3,2:3,2:3,2:2,2:2,4:3,
14371257;1:3,2:2,2:2,3:3,3:3,4:3,6:3,
119178914;2:3,2:3,3:3,4:3,6:3,0:1,0:1,
4947155;2:3,2:2,2:3,2:2,2:2,2:3,6:3,
204852132;1:3,2:1,3:3,4:3,4:3,6:3,
152282746;1:3,2:3,3:3,4:3,4:3,4:3,2:2,6:3,
210116557;1:3,2:3,2:2,2:3,2:3,4:3,4:2,4:3,5:3,5:2,6:3,
52986523;1:3,1:2,2:2,2:2,2:2,2:3,2:2,3:3,4:3,
6002016;1:3,2:3,3:3,4:3,0:1,
46888467;1:3,2:3,2:2,2:2,2:1,3:3,4:3,4:1,4:2,
104292306;1:3,2:3,2:2,3:3,4:3,6:2,6:2,6:3,4:3,5:3,5:2,5:3,
54029976;2:3,2:3,2:3,4:3,4:3,5:2,0:1,0:1,5:2,
3539402;1:3,2:2,3:3,2:2,4:2,0:1,4:3,4:2,5:1,4:3,5:2,5:2,
8484494;2:2,3:3,4:3,4:2,4:2,4:2,6:3,
8173935;1:3,2:3,2:2,2:2,2:2,4:3,5:3,2:2,0:1,
1263;1:3,3:3,4:3,4:2,4:2,4:3,2:3,2:2,6:3,
6440030;1:3,2:3,2:2,2:2,3:3,3:2,3:3,
54703591;1:3,2:3,2:2,2:2,2:3,5:1,2:3,2:2,3:3,5:3,
33968045;0:1,0:1,0:1,0:1,0:1,0:1,0:1,0:1,
2328764;1:3,2:3,2:2,2:2,4:3,5:2,
10132083;1:3,2:3,2:3,2:3,2:2,4:3,2:3,3:3,6:3,
55142036;1:3,2:3,2:3,3:3,2:3,2:2,2:2,2:1,2:1,4:3,4:2,
9200924;1:3,2:3,4:3,3:3,2:2,2:2,
35411483;1:3,2:3,2:3,2:2,4:2,4:3,6:3,
8454122;1:3,4:3,2:2,0:1,0:1,0:1,0:1,0:1,
2486855;1:1,2:2,4:3,2:2,4:3,5:2,2:3,
41134308;1:2,2:2,2:2,3:3,4:3,4:3,6:3,
15969444;1:1,3:2,5:2,2:2,2:3,2:2,2:2,5:3,4:3,6:3,
10279614;2:3,2:3,2:3,2:2,3:3,5:3,
30390382;1:3,2:2,2:2,2:3,2:3,4:3,
14519181;1:3,2:3,2:2,2:2,4:3,4:3,5:3,6:3,
10286648;1:3,2:3,2:3,3:2,3:3,4:3,0:1,3:2,5:3,5:3,
9127684;1:3,2:2,2:3,4:3,4:3,6:3,
5658037;1:3,2:3,2:2,2:2,3:3,4:3,5:3,5:2,5:2,2:1,0:1,
56392440;1:3,3:3,2:2,2:2,2:1,2:1,2:1,2:3,2:3,3:3,4:3,
5954096;1:3,2:3,2:3,3:3,2:3,2:3,2:2,6:3,
5819653;1:3,2:3,2:3,4:3,4:2,3:3,4:3,
124836295;1:3,2:3,4:3,2:2,5:2,2:2,
186206690;1:3,1:2,4:3,2:2,2:2,6:3,
27725449;1:3,2:3,2:3,2:2,2:2,2:3,3:3,3:3,
