s2orc_paper_id;year;mag_id;author_num;citation_count;reference_count;title
18097516;2005;2473639278;3;1;0;optimal throughput and energy efficiency for wireless sensor networks multiple access and multipacket reception wireless sensor networks
5943435;2011;1507337585;2;1;10;lattice path proofs of extended bressoud wei and koike skew schur function identities
43842764;2010;2130579682;5;0;0;the use of competition and creativity as key driver to promote scientific culture among students
55223397;2017;2896366877;4;3;12;icing diagnosis in unmanned aerial vehicles using an lpv multiple model estimator
2342054;2004;2109627103;3;149;15;the quest for personal control over mobile location privacy
18404538;1999;2063439931;1;5;9;the dogma of isomorphism a case study from speech perception
14715095;2003;2613429282;2;1;0;a polynomial time algorithm for the braid diffie hellman conjugacy problem
16571000;2006;2584830095;2;2;0;efficient qualitative analysis of classes of recursive markov decision processes and simple stochastic games
15735280;2015;1524083731;7;11;13;zig zag numberlink is np complete
201313562;2015;1541587921;2;12;33;indeterminate strings prefix arrays undirected graphs
10581840;2009;1592302919;4;11;21;logarithmic vector fields and hyperbolicity
17266519;2011;1601462661;3;6;16;modular properties of matrix coefficients of corepresentations of a locally compact quantum group
575669;2013;1810485791;2;44;17;blast waves from violent explosive activity at yasur volcano vanuatu
14611146;2012;1950257416;2;6;29;enhancements to velocity dependent dark matter interactions from tidal streams and shells in the andromeda galaxy
14154566;2006;1963720790;1;103;11;elementary subgroups of relatively hyperbolic groups and bounded generation
210142880;2005;1965126264;3;59;24;the extended hard x ray emission from the vela plerion
17156671;2012;1970254721;4;4;27;lightweight compilation of c lp to javascript
33573234;2014;1974571125;2;2;14;diagnosis of labeled time petri nets using time interval splitting
85496589;2008;1989845265;5;13;38;choosy search and the mismatch of talents
41243361;2015;1998865350;5;0;20;simplifying inclusion exclusion formulas
6350521;2012;2011584609;3;9;36;a rational arnoldi approach for ill conditioned linear systems
2013455;2011;2014223029;2;2;26;on the chaotic flux dynamics in a long josephson junction
6455117;2010;2020938661;1;3;27;bayesian inference based on stationary fokker planck sampling
215548235;2007;2022070851;5;101;51;multiple prethymic defects underlie age related loss of t progenitor competence
6545110;2015;2025222783;1;7;32;real time semiparametric regression for distributed data sets
9208917;2015;2029938155;1;8;12;bipartite decomposition of random graphs
3634619;2014;2036631599;4;88;34;maiter an asynchronous graph processing framework for delta based accumulative iterative computation
3104891;2008;2040941517;2;28;121;no scale supersymmetry breaking vacua and soft terms with torsion
7765598;2014;2043915213;3;90;93;the cmssm and nuhm1 after lhc run 1
8274876;2014;2046132425;3;4;0;flow on sweeping networks
12878091;2007;1602279234;1;0;0;reflections on wireless sensing systems from ecosystems to human systems
1402726;2015;2063123441;6;78;18;optimized cartesian k means
2758248;2015;2064116279;3;11;15;fine asymptotics for the consistent maximal displacement of branching brownian motion
16092682;2014;2074816726;2;9;27;high dimensional semiparametric scale invariant principal component analysis
292710;2009;2086779071;3;3;21;potential driven adiabatic connection in density functional theory
17764803;2012;2089593901;2;25;17;computing the permanental polynomials of bipartite graphs by pfaffian orientation
5436463;2014;2093635261;3;28;10;the inducibility of blow up graphs
2338027;2005;2105443299;1;42;13;sharpening primes is in p for a large family of numbers
6416654;2017;2105693192;2;528;53;on the linear convergence of the alternating direction method of multipliers
114217637;2015;2121526236;6;1;8;astrion strategy from acquisition to diagnosis application to wind turbine monitoring
6511783;2009;2135889103;5;42;18;reconstructing spatiotemporal gene expression data from partial observations
15880279;2014;2153532220;3;37;36;two level discretization techniques for ground state computations of bose einstein condensates
7728071;2003;2165923712;2;341;35;proof of security of quantum key distribution with two way classical communications
31822354;2016;2170906092;5;5;0;s inversion sequences and p partitions of type b
1330809;2016;2171050449;2;4;39;polynomial time solvable csp problems via algebraic models and pfaffian circuits
11439217;2006;2115845994;3;177;21;combining scenario planning and multi criteria decision analysis in practice
53540921;2016;2294898160;2;4;24;forward or backward looking the economic discourse and the observed reality
5077483;2016;2397037157;1;19;27;parallel distributed breadth first search on the kepler architecture
7408928;2019;2427738745;1;15;47;a rigorous framework for specification analysis and enforcement of access control policies
9812561;2005;2517021367;3;7;0;compiler analysis and supports for leakage power reduction on microprocessors
35169304;2017;2543926021;1;8;38;optimally convergent hdg method for third order korteweg de vries type equations
27473362;2018;2555444332;2;7;14;carlitz rank and index of permutation polynomials
766167;2018;2608177516;3;13;36;loop tiling in large scale stencil codes at run time with ops
118644377;2018;2625583653;1;3;0;nonlinear stark wannier equation
367494;1999;2727960002;5;6;0;a symbolic model checker for actl
268140;2017;2731030929;4;15;47;characterizing and imaging gross and real finger contacts under dynamic loading
483540;2004;2788858667;4;1;0;a tale of two schemas creating a temporal xml schema from a snapshot schema with τxschema
49664409;2020;2813911573;7;114;58;pcl proposal cluster learning for weakly supervised object detection
85533536;2018;2886930096;1;6;30;stationarity preserving schemes for multi dimensional linear systems
13744946;2017;2962751385;2;8;6;a duality based approach for distributed optimization with coupling constraints
222066;2007;2962785534;3;28;2;citation environment of angewandte chemie
59222829;2019;2962897570;3;38;3;semantic relation classification via bidirectional lstm networks with entity aware attention using latent entity typing
14550418;2018;2963046387;3;0;0;shape from mixed polarization
17555818;2010;2963120212;1;1;10;developing courses with holorena a framework for scenario and game based e learning environments
119630785;2019;2963131543;3;2;16;hypergraph encodings of arbitrary toric ideals
62831163;2016;2963142146;2;0;29;scientific return of a lunar elevator
19873918;2017;2963231815;1;2;0;internally perfect matroids
102352366;2019;2963238370;2;0;0;some results on the palette index of graphs
15909991;2017;2963375421;3;15;15;dp minimal valued fields
13986076;2019;2963402579;2;37;65;single molecule imaging of dna gyrase activity in living escherichia coli
21702668;2019;2963582227;3;18;37;react to cyber attacks on power grids
1477119;2013;2963599415;2;22;0;hearing the shape of a triangle
28208065;2019;2963613466;1;4;41;the antarex domain specific language for high performance computing
119638351;2019;2963627984;1;14;43;tight relaxations for polynomial optimization and lagrange multiplier expressions
67771220;2018;2963809247;2;0;10;size of the largest induced forest in subcubic graphs of girth at least four and five
2871303;2018;2963982425;2;5;47;interpolation on symmetric spaces via the generalized polar decomposition
17427740;2011;2964065059;4;8;6;time hopping technique for faster reinforcement learning in simulations
57373756;2019;2964097823;1;15;48;a high order hdg method for the biot s consolidation model
21754088;2019;2964102916;2;1;32;factorisation of equivariant spectral triples in unbounded kk theory
13430357;2019;2993232935;1;8;138;reverberation measurements of the inner radii of the dust tori in quasars
208175621;2020;3000944034;4;1;14;geometric planar networks on bichromatic points
58932346;2020;3003085943;2;2;26;formulation and convergence of the finite volume method for conservation laws on spacetimes with boundary
209414719;2020;3005236729;6;4;37;a multi label classification method using a hierarchical and transparent representation for paper reviewer recommendation
208006426;2020;3006182369;5;7;64;scene aware audio rendering via deep acoustic analysis
57189115;2020;3010685994;3;0;9;isolation of k cliques
207780498;2020;3014979526;4;4;0;whence to learn transferring knowledge in configurable systems using beetle
208158380;2020;3018842261;3;2;0;busemann functions and semi infinite o connell yor polymers
16612363;2020;3022953487;4;24;59;physics guided convolutional neural network phycnn for data driven seismic response modeling
202540595;2021;3033105020;3;0;24;automatic image pixel clustering based on mussels wandering optimiz
14684552;2014;2238835347;4;11;44;bayesian unconditional quantile regression an analysis of recent expansions in wage structure and earnings inequality in the us 1992 2009
3006511;2020;3004520513;3;6;52;modeling influence with semantics in social networks a survey
86489952;2020;2968761932;3;11;43;spare parts inventory control based on maintenance planning
1911481;2005;1963886393;4;68;23;criterion for the lp dissipativity of second order differential operators with complex coefficients
45353149;2013;1991781074;2;8;33;existence and asymptotic behavior of solutions to a quasi linear hyperbolic parabolic model of vasculogenesis
1010294;2012;2057835958;2;75;56;robust and stochastically weighted multiobjective optimization models and reformulations
600540;2016;2351515067;3;4;0;on the spaces of norlund almost null and norlund almost convergent sequences
10086510;2014;2104475486;4;60;21;global stabilisation of nonlinear delay systems with a compact absorbing set
131778403;2002;2170307132;4;31;22;temporal sensitivity of event related fmri
3133281;2007;2044677856;3;73;28;kahler einstein metrics on orbifolds and einstein metrics on spheres
12969392;2019;2954589742;1;14;32;nijenhuis operators on pre lie algebras
3942510;2017;2588166475;8;29;61;higher locus coeruleus mri contrast is associated with lower parasympathetic influence over heart rate variability
18121876;2010;2599137275;2;0;0;the analysis of a prioritised probabilistic algorithm to find large induced forests in regular graphs with large girth
15871887;2014;2407070156;3;2;11;atrial fibrillation recurrence predictors after conversion to sinus rhythm
51061423;2018;2964210765;13;5;18;peps towards extreme scale simulations of strongly correlated quantum many particle models on sunway taihulight
2099448;1999;2082782268;3;15;19;on the performance merits of bypass channels in hypermeshes and k ary n cubes
2492922;2009;1548221844;3;0;10;residual stress measurement in steel beams using the incremental slitting technique
51880061;2002;2123617622;4;1139;72;a quantitative comparison of simultaneous bold fmri and nirs recordings during functional brain activation
13228378;2020;3000786836;2;1;24;on the characterization of 1 sided error strongly testable graph properties for bounded degree graphs
203641993;2020;3024767046;3;9;51;a hybrid cooperative co evolution algorithm framework for optimising power take off and placements of wave energy converters
17551202;2010;2330557942;2;11;0;health effects of patients given methoxyflurane in the pre hospital setting a data linkage study 2009 10 27 2010 04 07 2010 05 17
2293676;2007;1985725561;4;24;28;typing noninterference for reactive programs
13907079;2007;2103956286;4;123;40;quantification and mri validation of regional contractile dysfunction in mice post myocardial infarction using high resolution ultrasound
3251050;2016;2532908389;2;1;20;developing a modular architecture for creation of rule based clinical diagnostic criteria
12004625;2010;2978787229;2;0;0;current advances in developments of new influenza vaccines 2010 01 10 2010 05 09 2010 08 27
16477677;2016;2549603142;2;16;0;minimax optimal rates of estimation in high dimensional additive models
18007865;2017;2616750249;3;8;0;path cover and path pack inequalities for the capacitated fixed charge network flow problem
196181223;2006;2080678507;2;97;31;high prevalence of mannose binding lectin mbl deficiency in premature neonates
10971820;1997;2750948392;2;1;0;intelligent gradient based search of incompletely defined design spaces nist
37634034;1998;2059892611;4;75;39;towards mass deformed n 4 so n and sp k theories from brane configurations
16676961;2011;1976760079;2;16;21;permutation polynomials ea equivalent to the inverse function over gf 2n
14109864;2017;2605368052;5;2;42;accelerating gravitational microlensing simulations using the xeon phi coprocessor
49545882;2017;2808852987;3;1;0;implementation of augmented reality technology in natural sciences learning of elementary school to optimize the students learning result
34277962;1996;1975359826;2;28;21;pcl a language for modelling evolving system architectures
12387425;2013;2150789647;3;67;24;a longitudinal study of grapheme color synesthesia in childhood 6 7 years to 10 11 years
34542127;2014;2963429925;4;0;0;an analytical model for the 0 33 7 85 micron transmission spectrum of hd189733b effect of stellar spots
43629129;1997;2058055865;1;85;18;generalized quadrangles of order s s2 ii
15818686;2016;2401290610;3;13;26;moving matters the causal effect of moving schools on student performance
2700690;2014;2051049589;2;23;35;discrete shearlet transform on gpu with applications in anomaly detection and denoising
41930129;2014;2041847358;2;33;21;patients continuing use of an online health record a quantitative evaluation of 14 000 patient years of access data
174797769;2013;2963183657;9;10;35;representations of the vertex operator algebra vl2a4
45052207;2019;2971886574;3;0;24;arithmetic progressions in self similar sets
159040754;2019;2985143759;3;1;39;the stabilization of equilibria in evolutionary game dynamics through mutation mutation limits in evolutionary games
2656;2007;2002396304;5;33;30;collaboration in a multi user game impacts of an awareness tool on mutual modeling
7279512;2009;2610179525;6;6;0;improved cryptanalysis of skein
2725260;2012;2042851910;2;2;23;avoiding simplicity is complex
17752005;2015;2340844015;4;15;20;whole genome sequence of multiple myeloma prone c57bl kalwrij mouse strain suggests the origin of disease involves multiple cell types
36715006;2015;1928542112;2;0;0;feature selection based on genetic algorithm and hybrid model for opinion mining
3602049;2017;1517040319;3;159;52;rank centrality ranking from pairwise comparisons
2885323;2003;2148109689;3;9;7;on strategy and relative skill in poker
5770711;2016;2270772205;3;13;40;generic minimizing behavior in semialgebraic optimization
46896066;2005;5675606;2;0;0;peer reviewed computations of confidence intervals for estimates in the united states national hospital discharge survey 1979 2000
952899;2017;2963936334;3;5;27;on m step competition graphs of bipartite tournaments
202541148;2020;3002841327;2;3;35;computing an orthonormal basis of symmetric or antisymmetric hyperspherical harmonics
154984;2002;1500120746;2;13;16;polymorphic type inference for the relational algebra
8643851;2011;2117440613;1;3;23;possibilities for healthcare computing
9304055;2012;1508593315;2;7;57;structural drift the population dynamics of sequential learning
2981353;2003;2523629266;2;0;0;middleware support for resource constrained software deployment
1515775;2004;2743464300;2;0;0;conditional independence trees
8722684;2005;2127455375;16;10;10;geometric approaches for reducing burr formation in planar milling by avoiding tool exits
1607394;2012;1600570561;1;0;8;stability and index of the meet game on a lattice
679496;1998;2604621803;5;7;0;compact encodings of planar graphs via canonical orderings and multiple parentheses
18003842;2016;1720183910;3;23;33;predictive quantile regression with persistent covariates ivx qr approach
13962954;2017;1911223732;6;22;27;reconstructing phylogenetic level 1 networks from nondense binet and trinet sets
18199219;2011;1964075806;2;3;8;generalized d graphs for nonzero roots of the matching polynomial
1710956;2011;1972356867;4;5;12;a novel self recognition method for autonomic grid networks case study advisor labor law software application
14947020;2010;1980273933;5;62;23;an econometric analysis of sars and avian flu on international tourist arrivals to asia
2761325;2013;1980745857;4;6;20;morita equivalence of inverse semigroups
2132913;2010;1985693490;1;49;87;adaptive wave alternative for the black scholes option pricing model
18776170;2013;2011718510;2;20;21;families of moment matching based structure preserving approximations for linear port hamiltonian systems
16377400;2014;2034626996;4;8;43;gaussian beam methods for the helmholtz equation
13329252;2015;2038792762;4;16;42;territory based vehicle routing in the presence of time window constraints
14440909;2001;2061846559;3;12;21;exactly solvable three body calogero type model with translucent two body barriers
59488205;2014;2065416951;5;58;14;on the local convergence of the douglas rachford algorithm
15188649;2009;2067004904;2;4;6;on the division of space by topological hyperplanes
13748118;2011;2073228030;4;25;25;metastability of reversible finite state markov processes
3477006;2007;2074834989;4;34;26;exploring spatial nonlinearity using additive approximation
2370808;2008;2084634047;3;0;20;flic application to caching of a dynamic dependency analysis for a 3d oriented crs
6147129;1996;2089767006;2;52;14;self dual morphological operators and filters
11355124;1994;2500953380;1;0;0;self dual morphological operators and filters
13207136;2014;2090996580;2;4;13;effective genericity and differentiability
26447809;2009;2102327176;5;9;16;a general version of the hartogs extension theorem for separately holomorphic mappings between complex analytic spaces
6030925;2007;2107233141;2;23;22;on queues with service and interarrival times depending on waiting times
17622615;2007;2108489993;4;21;55;recursively defined metric spaces without contraction
14272458;2006;2110142351;1;25;25;fundamental problems in provable security and cryptography
5905182;2011;2114187424;3;183;22;the relationship between scientists research performance and the degree of internationalization of their research
13476245;2015;2114512591;2;14;37;absence of gelation and self similar behavior for a coagulation fragmentation equation
8283512;2011;2119806723;2;5;22;a multiset hook length formula and some applications
12859983;2001;2122320850;4;52;9;an algorithm for the asynchronous write all problem based on process collision
18371778;2012;2122683636;1;18;12;coalitions in nonatomic network congestion games
5909710;2004;2131172024;1;152;42;the university industry knowledge relationship analyzing patents and the science base of technologies
12449148;2017;2160444588;3;97;84;toward a theory of monopolistic competition
12821517;2011;2171750123;2;9;23;information constrained optima with retrading an externality and its market based solution
16376914;2010;2172097605;1;9;27;sup tests for linearity in a general nonlinear ar 1 model
2873329;2014;2179880041;1;51;0;bayesian combinatorial auctions expanding single buyer mechanisms to many buyers
8850428;2005;2228952573;1;13;28;trading on short term information
55442959;2016;2234360442;3;6;35;asymptotic shape of the convex hull of isotropic log concave random vectors
3689989;2016;2252324212;5;10;49;a new correlation clustering method for cancer mutation analysis
909887;2017;2340571273;2;1;27;a topological framework for signed permutations
15301112;2004;2482475953;2;0;0;comparing transitive closure with a new t transitivization method
13868805;2017;2513190334;4;7;35;evolution of natal dispersal in spatially heterogenous environments
10931715;2018;2537289337;4;35;41;dynamic accessibility using big data the role of the changing conditions of network congestion and destination attractiveness
2814305;2005;2583818399;2;0;0;complementation constructions for nondeterministic automata on infinite words
15905942;2008;2583824770;3;19;0;uncurrying for termination
7776150;2006;2584607945;5;2;0;3d freeform surfaces from planar sketches using neural networks
11057728;2009;2594309699;4;53;12;characterizing arbitrarily slow convergence in the method of alternating projections
31172406;2017;2612795713;1;1;8;two component domain decomposition scheme with overlapping subdomains for parabolic equations
1788508;1997;2613072641;2;5;0;transition systems with independence and multi arcs
5773991;2005;2017637046;2;5;3;reviewing bounds on the circuit size of the hardest functions
7640960;2005;2404979039;3;0;0;reviewing bounds on the circuit size of the hardest functions
18082444;1995;2743685455;2;1;0;the redesign of technical systems
11245779;2017;2761127839;1;1;0;seeking an expanded multidimensional conceptual approach to health literacy and health disparities research
16761639;2009;2784388390;2;8;3;rating philosophy and dynamic properties of internal rating systems a general framework and an application to backtesting
14857795;2004;2786194508;1;0;0;simple power analysis of unified code for ecc double and add
62841469;2019;2913309878;4;18;36;prediction of porosity and permeability alteration based on machine learning algorithms
3527459;2019;2939578265;4;10;21;resilience against misbehaving nodes in asynchronous networks
63682126;2016;2962739495;4;12;0;exploiting timss and pirls combined data multivariate multilevel modelling of student achievement
625045;2017;2962747934;4;10;20;the uniform content of partial and linear orders
1723798;2008;2962804622;1;83;44;central limits and homogenization in random media
27395359;2016;2962961215;2;29;0;strongly sublinear separators and polynomial expansion
34575587;2018;2962965258;3;12;0;the xyz algorithm for fast interaction search in high dimensional data
69933420;2017;2963026934;3;9;21;a piecewise smooth control lyapunov function framework for switching stabilization
15623035;2019;2963078637;3;4;26;spectral condition number estimation of large sparse matrices
63725150;2016;2963293387;4;1;51;dynamic signal tracking in a simple v1 spiking model
19598093;2017;2963300876;2;7;35;multiscale model reduction method for bayesian inverse problems of subsurface flow
38991580;2017;2963348242;3;14;16;symmetrizing tableaux and the 5th case of the foulkes conjecture
38744679;2017;2963483313;1;9;0;open quantum random walks and the mean hitting time formula
39262371;2020;2963505747;5;21;72;hyperspectral recovery from rgb images using gaussian processes
