s2orc_paper_id;year;mag_id;author_num;citation_count;reference_count;title
51602176;2009;2138263436;1;57;42;spin down rate and inferred dipole magnetic field of the soft gamma ray repeater sgr 1627 41
5595192;2013;2141713902;3;16;20;dizeez an online game for human gene disease annotation
7326472;1998;2145412474;2;74;26;a new faint type ia supernova sn 1997cn in ngc 5490
24466052;2011;2153449759;5;5;12;weak entropy solutions of nonlinear reaction hyperbolic systems for axonal transport
10052520;2011;2166316700;4;31;32;analysis of 14c and 13c in teeth provides precise birth dating and clues to geographical origin
43923085;2017;2287409203;1;39;27;boundary behavior of nonlocal minimal surfaces
3429309;2018;2412782625;5;6792;99;deeplab semantic image segmentation with deep convolutional nets atrous convolution and fully connected crfs
2487312;2006;2486383951;4;7;0;predicting exceptions in agent based supply chains
18335403;1998;2496020075;4;0;0;heterodyne holography applications in studies of small components
42190049;2016;2530538140;6;19;66;sirtuin 1 promotes deacetylation of oct4 and maintenance of naive pluripotency
21251987;2017;2546370215;9;7;19;hardness of approximation for strip packing
16139557;2007;2162165644;2;87;65;synchronizing timelines relations between fixation durations and n400 amplitudes during sentence reading
68875518;2017;2573875106;3;0;7;monochromatic loose path partitions in k uniform hypergraphs
57013158;2018;2596276444;3;13;55;the geometry of m hyperconvex domains
15040998;2017;2609225800;7;255;143;on flavourful easter eggs for new physics hunger and lepton flavour universality violation
4373754;2017;2736111619;4;14;64;nucleic acid extraction from synthetic mars analog soils for in situ life detection
163606;2018;2765164676;6;8;56;measuring in vivo responses to endogenous and exogenous oxidative stress using a novel haem oxygenase 1 reporter mouse
62878916;2000;2801729728;1;0;0;efficacy and tolerability of the neuraminidase inhibitor zanamivir
52821270;2018;2802684400;2;4;31;scott approach distance on metric spaces
14672579;2020;2962988134;3;1;28;an almost rigidity theorem and its applications to noncompact rcd 0 n spaces with linear volume growth
15993159;2012;2963162652;3;6;20;combinatorics of rna rna interaction
16624904;2009;2963188097;4;80;33;counting nodal lines which touch the boundary of an analytic domain
10521748;2017;2963239505;7;4;0;the method of almost convergence with operator of the form fractional order and applications
4939985;2016;2963337715;1;6;0;circuits and hurwitz action in finite root systems
34944152;2013;2963569570;3;4;0;random forests on distance matrices for imaging genetics studies
13080740;2020;3014979169;5;0;16;the super tree property at the successor of a singular
210165944;2020;3028436299;10;0;9;congruences for coefficients of modular functions in levels 3 5 and 7 with poles at 0
9959026;1987;2087335960;2;169;24;competition risk neutrality and loan commitments
2855848;1981;2056980715;2;0;0;appraisal of the quality of ground waters in the arid zone of rajasthan and kutch
11465570;2015;258361067;4;4;0;a new genus of the tribe parahiraciini hemiptera fulgoromorpha issidae from hainan island
199442574;2019;2976911694;7;5;36;portable simulation framework for diffusion mri
54569154;2008;1840356856;7;55;47;supersymmetry versus ghosts
4460387;2012;2083248499;6;17;27;exercise training program based on minimum weekly frequencies effects on blood pressure and physical fitness in elderly hypertensive patients
7917641;2017;1908073171;3;9;34;discriminative and efficient label propagation on complementary graphs for multi object tracking
206372071;2017;2487547040;2;16;64;inhibition linearizes firing rate responses in human motor units implications for the role of persistent inward currents
209426675;2017;2621565987;5;16;26;measurement of the b production asymmetry and the cp asymmetry in b j ψk decays
24361118;2012;1843801275;3;3;6;proposal of an individual scientometric index with emphasis on ponderation of the effective contribution of the first author h fac index
3830696;2005;1985071767;3;7;9;a distributed clustering method for hierarchical routing in large scaled wavelength routed networks
16665989;2013;2169505290;3;34;73;bayesian selection of nucleotide substitution models and their site assignments
25344155;2009;1007701637;8;0;0;levels of plasma homocysteine in pseudoexfoliation glaucoma
18904683;2006;1987041662;10;18;18;relationship between human leucocyte antigen class i and class ii and chronic idiopathic urticaria associated with aspirin and or nsaids hypersensitivity
24679501;2008;2083506305;6;57;11;case finding of lifestyle and mental health disorders in primary care validation of the chat tool
16450964;2017;2253119352;2;98;47;new formulation and strong misocp relaxations for ac optimal transmission switching problem
14630193;1982;2802295603;3;1;0;the statistical analysis of failure time data
211085134;2020;3008826351;12;1;50;igaps the merged iphas and uvex optical surveys of the northern galactic plane
212971;2009;2133920106;11;13;58;a quantitative exploration of the golden age of european growth
44591515;2017;2615139385;3;14;60;a model of adaptive decision making from representation of information environment by quantum fields
6326622;2013;2077992408;7;2;36;frequency of various types of neoplasia in a group of acromegalic patients
24437177;2011;2040278822;6;18;34;muscle fiber type characterization and myosin heavy chain myhc isoform expression in mediterranean buffaloes
15601635;2009;2130440230;7;4;22;segmentation of striatal brain structures from high resolution pet images
41206100;2004;2059411043;13;2018;63;pten activation contributes to tumor inhibition by trastuzumab and loss of pten predicts trastuzumab resistance in patients
54471099;2012;1578533488;2;15;37;evaluating indirect strategies for chinese spanish statistical machine translation
8112868;2007;1993190166;9;124;51;regulation of stress induced intracellular sorting and chaperone function of hsp27 hspb1 in mammalian cells
52945037;2019;2896390128;1;1;67;a mechanism of synaptic clock underlying subjective time perception
85494992;2016;2337677587;16;6;70;cadmium in the waters off south morocco nature of particles hosting cd and insights into the mechanisms fractionating cd from phosphate
3039150;2008;2026890848;1;67;28;rapid urbanization and implications for flood risk management in hinterland of the pearl river delta china the foshan study
46818267;2017;2558018685;5;4;37;effect of scattering on coherent anti stokes raman scattering cars signals
11349921;2014;1965955669;5;6;21;wetland planning current problems and environmental management proposals at supra municipal scale spanish mediterranean coast
16714023;2005;1534514683;5;38;56;cross formational flow and salinity sources inferred from a combined study of helium concentrations isotopic ratios and major elements in the marshall aquifer southern michigan
25744600;2019;2944989222;7;0;0;the influence of light on apoptosis in preimplantation mouse embryos in vitro
664357;2016;2535039263;2;1;54;seasonal constraints on inferred planetary heat content
2818133;2020;3005401190;5;25;64;eml net an expandable multi layer network for saliency prediction
2347472;2017;2620282772;5;3;11;air density dependence of the response of the ptw sourcecheck 4pi ionization chamber for 125i brachytherapy seeds
3822623;2020;2995290482;9;1;39;following the crumbs statistical effects of ram pressure in galaxies
8309389;2000;2133384661;7;151;31;predator handling failures of lateral plate morphs in gasterosteus aculeatus functional implications for the ancestral plate condition
27407332;2011;2397440369;3;2;14;methods for purification of proteins associated with cellular poly adp ribose and parp specific poly adp ribose
10992026;2010;2488089564;5;13;0;differential association of somatic and cognitive symptoms of depression and anxiety with inflammation findings from the netherlands study of depression and anxiety
43372036;2013;2423534019;1;0;3;being ec centric in a world of increasing diversity
38179252;2015;2007188905;4;10;54;predicting intentions and behaviours in populations with or at risk of diabetes a systematic review
1216155;1997;2928295237;5;1;0;model scenarios for evolution of the eukaryotic cell cycle
6752708;2007;1997472940;4;20;19;lattice nystrom method for fredholm integral equations of the second kind with convolution type kernels
3491121;2013;2045193563;5;2;31;an axiomatic approach to the measurement of envy
15568684;1999;2087973668;6;68;26;keck infrared observations of jupiter s ring system near earth s 1997 ring plane crossing
19082709;2010;2035630188;3;19;42;on the topological derivative due to kink of a crack with non penetration anti plane model
3945916;2018;2742266030;17;15;20;application of pattern recognition techniques for classification of pediatric brain tumors by in vivo 3t 1 h mr spectroscopy a multi center study
52175983;2010;2567825638;2;4;8;supervisory control synthesis of discrete event systems using coordination scheme
17781968;2019;2921233725;7;6;34;disformally coupled scalar fields and inspiralling trajectories
9681191;2015;2601766844;6;0;0;a comparison between shear bond strength of vmk master porcelain with three base metal alloys ni cr t3 verabond super cast and one noble alloy x 33 in metal ceramic restorations
52842534;2008;2076387274;4;13;86;revisiting b πk πk and ρk decays cp violations and implication for new physics
2630803;2009;2140799769;10;29;45;interannual variability in atmospheric co2 uptake on the northeast u s continental shelf
29750698;2010;2141376701;3;119;30;bayesian adaptive randomization designs for targeted agent development
13004222;2020;2985956590;1;3;48;abundance and group coalescence time scales of compact groups of galaxies in the eagle simulation
21792384;2016;2270556076;5;16;21;comparison of porcine thorax to gelatine blocks for wound ballistics studies
23119992;2011;2036496067;2;14;50;social and developmental influences on urinary androgen levels in young male white faced marmosets callithrix geoffroyi
14839843;2006;2118507940;6;86;46;supersymmetric extensions of schrodinger invariance
4052881;2000;2008719052;8;1;11;legislative technique as basis of a legislative drafting system
1200206;2014;2003375498;6;5;62;a systems model of phosphorylation for inflammatory signaling events
51877955;2018;2732694967;5;15;44;a dns study of closure relations for convection flux term in transport equation for mean reaction rate in turbulent flow
52815332;2003;1998089020;4;28;142;associations between reproduction and maternal body weight examining the component parts of a full reproductive cycle
9963387;2010;108310530;4;0;0;peer reviewed designing vermont s pay for population health system
11936379;2019;2583136617;8;5;38;the scj small parsimony problem for weighted gene adjacencies
71080883;2010;2103139373;2;14;19;l2 induced changes in the l1 of germans living in the netherlands
40795435;2011;2128623233;2;24;28;barriers and facilitators to walking and physical activity among american indian elders
202745116;2017;2775727119;3;0;58;cg ooo energy efficient coarse grain out of order execution near in order energy with near out of order performance
11666589;2015;1519968864;3;8;32;qtc3d extending the qualitative trajectory calculus to three dimensions
17470108;2003;1969197809;2;159;29;costly traumatic insemination and a female counter adaptation in bed bugs
207611347;2008;1980522728;6;273;108;age related changes in optical and biometric characteristics of emmetropic eyes
28842066;1998;1984346272;14;38;5;on the evaluation of the norm of an integral operator associated with the stability of one electron atoms
35554722;1998;1987693226;9;140;25;ideal structure and simplicity of the c algebras generated by hilbert bimodules
15395229;2012;1992999014;2;57;52;do people become healthier after being promoted
9109962;2007;2003907141;2;110;44;invasion and adaptive evolution for individual based spatially structured populations
61153365;2013;2010051735;7;13;17;component structure of the vacant set induced by a random walk on a random graph
12976076;2012;2010989358;10;10;22;cognitive network structure an experimental study
6455117;2010;2020938661;1;3;27;bayesian inference based on stationary fokker planck sampling
9019146;2008;2028404591;2;88;33;word maps and waring type problems
33501715;2012;2028982966;4;32;20;squaring in cyclotomic subgroups
41655132;2010;2036135416;3;31;24;atomic decomposition and interpolation for hardy spaces of noncommutative martingales
208166070;2005;2040462928;4;10;16;the simplex algorithm in dimension three
22650447;2014;2046746180;3;3;11;finite difference weights spectral differentiation and superconvergence
10944854;2009;2060414131;10;51;63;deformation techniques for sparse systems
54017507;2007;2070758390;2;21;14;model checking distributed components the vercors platform
42138945;2012;2106174959;2;6;28;on the spherically symmetric einstein yang mills higgs equations in bondi coordinates
6511783;2009;2135889103;5;42;18;reconstructing spatiotemporal gene expression data from partial observations
859549;2015;2136106887;10;18;27;the cyclic block conditional gradient method for convex optimization problems
14278364;2011;2139601198;10;174;37;systems biology of ageing and longevity
18356751;2014;2158301184;4;4;12;determination of carbon footprint using lca method for straight used cooking oil as a fuel in hgvs
15270840;2001;2087247454;11;12;17;a quality of play model of a professional sports league
15814917;2014;2320429674;2;28;73;role of anisotropic interactions for proteins and patchy nanoparticles
15814917;2014;2979053832;2;0;0;role of anisotropic interactions for proteins and patchy nanoparticles
76346870;2015;2341438529;3;0;0;the influence of angina pectoris on the quality of life of patients one month and twelve months after myocardial infarction
51647101;2017;2346910172;5;12;43;hamiltonian monte carlo acceleration using surrogate functions with random bases
51922276;2018;2511359973;2;4;14;parametric rate inference for one sided differentiable parameters
22127599;2017;2547363423;8;51;51;euler type equations and commutators in singular and hyperbolic limits of kinetic cucker smale models
16317388;2017;2592760815;8;0;23;survey on essential and accidental real time issues in software engineering
18641862;2006;2593568119;5;3;16;polymer pinning at an interface
29036078;2005;2594397167;4;11;0;efficient designated confirmer signatures without random oracles or general zero knowledge proofs
268140;2017;2731030929;4;15;47;characterizing and imaging gross and real finger contacts under dynamic loading
20245458;2004;2750687124;4;0;0;classroom hvac improving ventilation and saving energy field study plan
80224393;2019;2758595867;2;21;48;e health m health adoption and lifestyle improvements exploring the roles of technology readiness the expectation confirmation model and health related information activities
16163687;1999;2584638120;8;16;0;on quantum algorithms for noncommutative hidden subgroups
15667151;2018;2803432986;2;16;42;a novel algorithm for segmentation of leukocytes in peripheral blood
73455248;2019;2808888682;7;2;0;bnsp an r package for fitting bayesian semiparametric regression models and variable selection
49664409;2020;2813911573;7;114;58;pcl proposal cluster learning for weakly supervised object detection
28763051;2017;2941423697;3;3;0;kinematics and statics including cable sag for large cable suspended robots
7053790;2018;2949478007;7;25;47;heterogeneous absorption of antimicrobial peptide ll37 in escherichia coli cells enhances population survivability
21255819;2014;2963111043;6;2;2;the groups of automorphisms of the lie algebras of formally analytic vector fields with constant divergence
12282195;2019;2963427035;4;9;11;finite monodromy of some families of exponential sums
14095229;2017;2963484807;3;2;23;resampling an improvement of importance sampling in varying population size models
2871303;2018;2963982425;2;5;47;interpolation on symmetric spaces via the generalized polar decomposition
6802142;2020;2969475328;5;4;55;designing for mobile and immersive visual analytics in the field
627133;2019;2971614929;7;38;55;deep vessel segmentation by learning graphical connectivity
208006426;2020;3006182369;5;7;64;scene aware audio rendering via deep acoustic analysis
211506998;2020;3008636941;6;0;47;optical characterisation of micro fabricated fresnel zone plates for atomic waveguides
21486028;2020;3010865538;3;2;44;the cauchy riemann strain functional for legendrian curves in the 3 sphere
16612363;2020;3022953487;4;24;59;physics guided convolutional neural network phycnn for data driven seismic response modeling
199549406;2020;3026370620;4;0;6;link crossing number is np hard
14161314;2017;2232735820;7;7;49;distributed real time non linear receding horizon control methodology for multi agent consensus problems
25828910;1998;2041508953;6;62;0;the costs of community based psychiatric care for first ever patients a case register study
19654862;2013;2089152248;1;68;59;o i λλ6300 6364 in the nebular spectrum of a subluminous type ia supernova
8349745;2007;2097531812;6;16;21;on several two boundary problems for a particular class of levy processes
13662100;2009;1524903805;6;24;40;flow and mixing dynamics in a patterned wetland kilometer scale tracer releases in the everglades
73474566;2009;1998939846;4;26;18;bijective counting of plane bipolar orientations and schnyder woods
1911481;2005;1963886393;4;68;23;criterion for the lp dissipativity of second order differential operators with complex coefficients
4962788;2017;2624053471;4;11;60;impact of ageing on postsynaptic neuronal nicotinic neurotransmission in auditory thalamus
7724306;2019;2790854217;2;14;48;algorithmic bias amplifies opinion fragmentation and polarization a bounded confidence model
20768690;1995;2519897196;2;0;0;functional significance of varicies in the muricid gastropod ceratostoma foliatum
17306969;2010;1995438696;2;67;37;small atwood number rayleigh taylor experiments
206374563;2018;3023958538;9;4;61;human parahippocampal cortex supports spatial binding in visual working memory
62881858;2017;2962808159;4;4;9;stochastic porous media equation on general measure spaces with increasing lipschitz nonlinearities
54465052;2014;2006722523;16;14;36;on characteristic lengths used in notch fracture mechanics
7908246;2002;2143857994;3;15;56;computationally intensive econometrics using a distributed matrix programming language
195439999;2015;1557624408;6;8;11;3d super resolved in vitro multiphoton microscopy by saturation of excitation
17170592;2017;2744454356;5;2;51;5 aminoimidazole 4 carboxamide ribonucleotide prevents fat gain following the cessation of voluntary physical activity
1797031;2008;2030942451;7;32;17;quenched non equilibrium central limit theorem for a tagged particle in the exclusion process with bond disorder
3942510;2017;2588166475;8;29;61;higher locus coeruleus mri contrast is associated with lower parasympathetic influence over heart rate variability
15327613;2013;2017175816;4;4;9;radioargon production through the irradiation of calcium oxide
17776448;2001;2169746877;5;72;47;membrane binding motif of the p type cardiotoxin
2524327;1998;1496931554;6;20;30;commuting in multi nodal urban systems an empirical comparison of three alternative models
16472236;2020;2967160009;5;0;42;inverse parametric uncertainty identification using polynomial chaos and high order moment matching benchmarked on a wet friction clutch
1485703;2014;1646627191;2;1;0;pratica educativa com enfermeiras visando o cuidado humanizado ao recem nascido no centro obstetrico
18246530;2012;1996731691;2;13;37;japanʼs intangible capital and valuation of corporations in a neoclassical framework
52014554;2014;2053842335;4;19;35;extendability of continuous maps is undecidable
46056116;2013;2095460429;5;63;52;the novel albumin chitosan core shell nanoparticles for gene delivery preparation optimization and cell uptake investigation
13020169;2004;2020184186;3;68;47;identification of lineage specific zygotic transcripts in early caenorhabditis elegans embryos
3564334;2011;2154122975;8;62;27;a delphi study on collaborative learning in distance education the faculty perspective
1465416;2017;2550402943;1;17;132;hunting for eclipses high speed observations of cataclysmic variables
4474854;2017;2621040022;3;15;6;output only parameter identification of a colored noise driven van der pol oscillator thermoacoustic instabilities as an example
139104644;2016;2258233875;8;1;25;turkish adaptation of the fear of spiders questionnaire reliability and validity in non clinical samples
1387309;2014;1528389080;6;0;0;assessment of diet and physical activity of brazilian schoolchildren usability testing of a web based questionnaire 1022 11
25219439;2003;2044427039;4;89;17;long term variations in summer temperatures over the eastern mediterranean
51935893;2004;1977638451;5;11;92;horizontal symmetry in higgs sector of gut with u 1 a symmetry
12674403;2017;2964112907;2;2;33;rigidity theorems for complete sasakian manifolds with constant pseudo hermitian scalar curvature
25386675;1995;1988582839;4;75;0;ribosomal internal transcribed spacer sequences are identical among mycobacterium avium intracellulare complex isolates from aids patients but vary among isolates from elderly pulmonary disease patients
31754689;2015;2038099824;8;29;30;registries in orthopaedics
14677028;2017;2582078018;5;2;57;controlling behaviours and technology facilitated abuse perpetrated by men receiving substance use treatment in england and brazil prevalence and risk factors
59337907;2019;2972485811;7;9;73;reproductive pattern and population dynamics of commercial red swamp crayfish procambarus clarkii from china implications for sustainable aquaculture management
22102625;1992;2008814202;11;6;13;difficulties in localization and treatment of insulinomas in type 1 multiple endocrine adenomatosis mea
206365753;2017;2587999907;5;4;40;the influence of patellar tendon and muscle tendon unit stiffness on quadriceps explosive strength in man
24284398;2016;2225606400;2;2;15;splitting theorems for pro p groups acting on pro p trees
17538545;2014;2035884707;14;53;35;comparison of attitudes regarding preimplantation genetic diagnosis among patients with hereditary cancer syndromes
3216402;1971;2109958450;3;527;34;the dynamics of glomerular ultrafiltration in the rat
18215351;2011;2135397350;4;26;23;secondary pollutants from ozone reactions with ventilation filters and degradation of filter media additives
22816398;2018;2962772482;3;1223;91;a survey of methods for explaining black box models
13098081;2004;2102651905;5;32;51;dynamic repositioning of cd4 and cd8 genes during t cell development
4877816;2006;1624165987;7;24;0;bc walks replication of a communitywide physical activity campaign
3812975;2014;2154086139;7;3;17;the debt trap a two compartment train wreck and how to avoid it
25038937;2010;2096086366;2;435;39;a thermochemical study of ceria exploiting an old material for new modes of energy conversion and co2 mitigation
22705740;2009;2175093233;3;526;35;shotgun metaproteomics of the human distal gut microbiota
71889752;2011;2035827909;4;65;23;game analysis and energy requirements of paddle tennis competition
7255643;2015;1922543298;7;148;70;fruit and vegetable consumption and changes in anthropometric variables in adult populations a systematic review and meta analysis of prospective cohort studies
159040754;2019;2985143759;3;1;39;the stabilization of equilibria in evolutionary game dynamics through mutation mutation limits in evolutionary games
13602417;2005;2115637469;4;28;57;influence of reduced carbon emissions and oxidation on the distribution of atmospheric co2 implications for inversion analyses
17382208;2014;1973458549;3;94;104;a review of radio channel models for body centric communications
5239646;2014;2030795241;4;9;55;the synergistic effect of 1 acetoxychavicol acetate and sodium butyrate on the death of human hepatocellular carcinoma cells
2589961;2014;2033047188;4;10;55;an asymptotic theory for waves guided by diffraction gratings or along microstructured surfaces
3201726;2006;2056464302;6;167;46;on bifractional brownian motion
17752005;2015;2340844015;4;15;20;whole genome sequence of multiple myeloma prone c57bl kalwrij mouse strain suggests the origin of disease involves multiple cell types
2111459;2016;2343799940;4;5;32;change in work time control and work home interference among swedish working men and women findings from the slosh cohort study
12632778;2003;101718208;5;0;0;blind separation of jointly stationary correlated sources
14958958;2016;2488856831;2;14;45;comparison of diaphragmatic breathing exercise volume and flow incentive spirometry on diaphragm excursion and pulmonary function in patients undergoing laparoscopic surgery a randomized controlled trial
1622283;2014;2026822123;2;7;42;depression and family interaction among low income predominantly hispanic cancer patients a longitudinal analysis
31066390;2004;2099511314;8;53;33;causal inheritance in plane wave quotients
2885323;2003;2148109689;3;9;7;on strategy and relative skill in poker
76665903;2005;1568054587;7;30;46;radiometer design analysis based upon measurement uncertainty
19968193;2009;2138025056;11;57;87;a rapid transcriptional activation is induced by the dormancy breaking chemical hydrogen cyanamide in kiwifruit actinidia deliciosa buds
21541302;2019;2731848344;3;9;36;hilbert transform spectral filters and option pricing
17967896;2008;1972302888;3;15;16;the discrete fundamental group of the order complex of bn
214298149;2011;1500224248;2;0;14;possibilities for healthcare computing
10344844;2015;1508514148;4;6;17;an example of an automatic graph of intermediate growth
9304055;2012;1508593315;2;7;57;structural drift the population dynamics of sequential learning
148570384;2005;2592774493;9;3;0;new improvements of davies murphy cryptanalysis
11734109;2000;1595576483;3;14;45;stationarity and redundancy of multichannel eeg data recorded during generalized tonic clonic seizures
16593216;2016;1628324013;5;10;47;using genetic data to estimate diffusion rates in heterogeneous landscapes
810391;2008;1633260984;2;0;0;remanence and switching sensitivity in nanodot magnetic arrays
54713803;2004;1713050935;6;76;20;rethinking food aid to fight aids
18003842;2016;1720183910;3;23;33;predictive quantile regression with persistent covariates ivx qr approach
20998528;2016;1791765324;7;9;42;exploring a new method for deriving the monetary value of a qaly
3703408;2011;1809896582;4;108;95;the type iip sn 2007od in ugc 12846 from a bright maximum to dust formation in the nebular phase
6241689;2012;1848986683;5;8;0;shuffling and unshuffling
13962954;2017;1911223732;6;22;27;reconstructing phylogenetic level 1 networks from nondense binet and trinet sets
14947020;2010;1980273933;5;62;23;an econometric analysis of sars and avian flu on international tourist arrivals to asia
21558177;1999;1985584562;3;55;49;a stellar population gradient in vii zw 403 implications for the formation of blue compact dwarf galaxies
2275698;2013;1988752714;4;20;24;bundling competition and quality investment a welfare analysis
15202467;2012;1995260456;12;4;11;the solubility of indium in liquid gallium supercooled to 12 k
204757158;2008;1997499283;3;5;5;a lattice gas model for the incompressible navier stokes equation
9398879;2015;1998689776;2;10;13;tree like reticulation networks when do tree like distances also support reticulate evolution
202888809;2014;2029586284;4;5;0;mcnp6 fission cross section calculations at intermediate and high energies
16277923;2007;2046972965;8;20;15;on a factorization of graded hopf algebras using lyndon words
22198358;2014;2057903007;12;3;24;flexible multivariate marginal models for analyzing multivariate longitudinal data with applications in r
762534;2013;2059415939;6;19;51;a preliminary study of the human brain response to oral sucrose and its association with recent drinking
13748118;2011;2073228030;4;25;25;metastability of reversible finite state markov processes
3477006;2007;2074834989;4;34;26;exploring spatial nonlinearity using additive approximation
18902472;2011;2081639575;4;27;71;side chain conformational changes upon protein protein association
53035573;2010;2095945919;3;19;22;geography and firm exports new evidence on the nature of sunk costs
12965177;2004;2100456090;2;11;20;effects of static magnetic field on growth of leptospire leptospira interrogans serovar canicola immunoreactivity and cell division
14272458;2006;2110142351;1;25;25;fundamental problems in provable security and cryptography
22760317;1989;2112448510;5;3;8;expected economic effects of bst in the netherlands
14264547;2010;2131567208;7;10;27;topological dynamics of the weil petersson geodesic flow
7655769;2009;2132764478;6;1;14;signal to noise ratio in squeezed light laser radar
4630525;2009;2139147014;3;12;34;semiparametric multivariate density estimation for positive data using copulas
52008538;2010;2148731142;4;14;100;on the properties of discs around accreting brown dwarfs
18145862;2013;2154626663;3;15;23;on galerkin approximations for the zakai equation with diffusive and point process observations
8705649;2007;2154788577;6;73;12;rational ignorance and voting behavior
14900698;2003;2168275195;2;206;27;dna looping and physical constraints on transcription regulation
12821517;2011;2171750123;2;9;23;information constrained optima with retrading an externality and its market based solution
3689989;2016;2252324212;5;10;49;a new correlation clustering method for cancer mutation analysis
10233443;2007;2281444417;4;1;0;voice driven applications in non stationary and chaotic environment
20393108;2002;2318850400;1;74;0;beyond diabetes saving lives with insulin in the icu
21232624;1991;2461414314;6;0;0;digital wavefront measuring interferometer for testing optical surfaces and lenses
16904694;2017;2519437202;5;11;30;anti aliasing for fused filament deposition
22278213;2019;2583750720;5;0;24;proof diagrams for multiplicative linear logic syntax and semantics
3824651;2017;2607265002;2;38;74;indian ocean sources of agulhas leakage
12807749;2017;2613282787;4;18;38;compressed representation of dynamic binary relations with applications
52078318;2017;2629756466;5;71;103;a determination of the fragmentation functions of pions kaons and protons with faithful uncertainties
26286313;2016;2755073300;7;0;0;electrochemical potential gradient as a quantitative in vitro test platform for cellular oxidative stress
11245779;2017;2761127839;1;1;0;seeking an expanded multidimensional conceptual approach to health literacy and health disparities research
206388003;2016;2176513281;3;0;0;what is men s health a definition
55585821;2017;2962905834;3;0;24;degree growth of rational maps induced from algebraic structures
4131383;2016;2963047405;3;98;28;fast sampling with gaussian scale mixture priors in high dimensional regression
31672686;2017;2963503883;6;8;45;gelfand numbers of embeddings of mixed besov spaces
4708706;2019;2963537829;3;10;28;a real time and unsupervised face re identification system for human robot interaction
153184;2015;2964183106;5;0;16;existence for coupled pseudomonotone strongly monotone systems and application to a cahn hilliard model with elasticity
7006961;2014;2979156310;3;0;0;designing a minimalist socially aware robotic agent for the home
52957973;2020;2993986630;4;19;53;properly weighted graph laplacian for semi supervised learning
4411730;2020;3006624722;4;1;23;model theoretic characterizations of large cardinals
10704788;2017;2619043290;9;0;0;circadian cycle dependent mecp2 and brain chromatin changes
9971961;2020;2987262724;8;11;16;topological neutron stars in tensor multi scalar theories of gravity
37011686;1997;2106094088;6;136;31;trust in the λ calculus
43704214;2010;2087780730;3;14;1;constructivist pedagogic method used in the teaching of human anatomy
6440030;2012;1978594833;24;62;33;genome3d a uk collaborative project to annotate genomic sequences with predicted 3d structures based on scop and cath domains
14331973;2010;2137253842;4;5;18;correction of long standing proximal interphalangeal flexion contractures with cross finger flaps and vigorous postoperative exercises
715788;2016;2340623464;2;19;48;communication with multiple senders an experiment
38060049;2007;2036717746;2;1;8;analysis of the immediate outcomes of a comparative randomized study between aorto saphenous mechanical anastomosis versus conventional anastomosis
14400320;2009;2107923962;4;97;27;y chromosome gr gr deletions are a risk factor for low semen quality
10132083;2000;2092264241;8;98;24;a c arm fluoroscopy guided progressive cut refinement strategy using a surgical robot
6786122;2016;2586369001;1;0;6;histological and immunohistochemical evaluation of local exogenous application of the green tea on bone healing experimental study on rats
4407783;2004;2127553784;2;108;28;the tidal trail of ngc 205
39649104;2013;1975052289;3;6;36;classification via bayesian nonparametric learning of affine subspaces
37465209;2004;1996369540;5;82;29;detection of thirty novel fbn1 mutations in patients with marfan syndrome or a related fibrillinopathy
